case_key,unit_composite_key,anchor_frame_index,elapsed_time_s,target_ipv_future,pred_human_ipv_point,lo_90,hi_90,support_gate_pass,gate_category_pass,gate_distance_k25_mean,gate_distance_threshold,deviation_signed_exceedance_90,deviation_abs_exceedance_90,deviation_outside_90,deviation_upper_tail_90,deviation_lower_tail_90,abstention_reasons,gate_joint_cell,time_s,ego_x,ego_y,counterpart_x,counterpart_y,distance_m,closing_rate_mps,status,observed_future_ipv
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,120,9.704,0.0851153957394098,0.061201714,-0.5785166715340448,0.8075910304741694,True,True,0.9857642,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,9.704,5.102761548170969,-63.43873903471291,0.9696861798528026,-54.68147718357116,9.683591644098843,0.9943019555081128,in_band,0.0851153957394098
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,121,9.804,0.1190681814854398,0.038363937,-0.45893524038360844,0.6171310638146235,True,True,1.4782715,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,9.804,5.155988426706807,-64.03705472581237,1.025830666666497,-55.34111781462187,9.626916530552585,0.5664609322628201,in_band,0.1190681814854398
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,122,9.904,0.3146933757662872,0.028774386,,,False,True,1.6244215,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,9.904,5.203758542374391,-64.58316335572263,1.081609836364567,-55.99646643405251,9.524887084846606,1.0194611073036683,abstain,0.3146933757662872
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,123,10.003,0.053928611071437,0.009428611,,,False,True,1.6425471,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,10.003,5.254636056941437,-65.16559564666906,1.1371608967907951,-56.64913513167278,9.459582517106572,0.652680804910256,abstain,0.053928611071437
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,124,10.103,-0.4624274601631969,-0.02985241,,,False,True,1.7447299,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,10.103,5.296911762515315,-65.6517846578113,1.1925684182754257,-57.30011751204884,9.305696019160225,1.5369025595139385,abstain,-0.4624274601631969
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,125,10.203,0.1459868347567268,0.030371122,,,False,True,1.6690677,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,10.203,5.349882342885578,-66.26239063934122,1.2478851879429531,-57.950033731042225,9.269393617173856,0.3628983724948653,abstain,0.1459868347567268
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,126,10.303,0.1040681920042741,0.036244348,-0.5785166715340448,0.8075910304741694,True,True,1.2078152,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,10.303,5.3939025608723306,-66.77642695949118,1.3031444011805997,-58.59927386970668,9.143310941604064,1.2594544155837173,in_band,0.1040681920042741
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,127,10.404,0.0842937879232127,0.033101432,-0.5785166715340448,0.8075910304741694,True,True,1.5337342,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,10.404,5.440809191427877,-67.32474358165803,1.358367050959968,-59.24808449067925,9.04979314140154,0.9251399531764708,in_band,0.0842937879232127
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,128,10.504,0.1035288435579629,-0.0057512396,,,False,True,1.8476675,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,10.504,5.482428402905981,-67.8242224563094,1.4135664356273447,-59.89662191102269,8.910807377246838,1.388124146889173,abstain,0.1035288435579629
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,129,10.602,0.1169601241266527,-0.003843882,-0.40689818012283574,0.5946278666214777,True,True,1.2577342,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,10.602,5.527728399100868,-68.35758148423167,1.4687510088099758,-60.544985432364626,8.80408737601696,1.066101329593907,in_band,0.1169601241266527
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,130,10.704,0.1385141986912648,0.01944221,-0.40291030156181584,0.5999828075127436,True,True,1.5093374,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,10.704,5.568900008653334,-68.84619420392042,1.52392614798787,-61.19323820595014,8.656185594148047,1.4478621134146743,in_band,0.1385141986912648
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,131,10.803,-0.0533618684345131,0.03196098,,,False,True,1.6507938,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,10.803,5.613201440503577,-69.37061031870144,1.579095273535101,-61.84142043264458,8.541821404517536,1.1422622202132109,abstain,-0.0533618684345131
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,132,10.904,0.2818578690144316,-0.0038495618,,,False,True,1.6396536,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,10.904,5.650379838737818,-69.8112011281772,1.634260562716816,-62.489557708954635,8.350788968562945,1.887315133708911,abstain,0.2818578690144316
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,133,11.003,0.0151729749494695,0.036351964,-0.40291030156181584,0.5999828075127436,True,True,0.9124867,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,11.003,5.6991801231524555,-70.36729215770393,1.6894234058202011,-63.13766634363063,8.26714209045098,0.8355549698073268,in_band,0.0151729749494695
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,134,11.104,0.4076194653836278,-0.0050687683,-0.40689818012283574,0.5946278666214777,True,True,1.3617587,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,11.104,5.741192582773876,-70.84001026831189,1.7445846846984587,-63.78575672403642,8.107735057208137,1.5749172960934803,in_band,0.4076194653836278
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,135,11.204,-0.4542244961498504,-0.008716443,-0.3639295195298029,0.5946278666214777,True,True,1.2417513,1.6072176694869995,-0.09029497662004748,0.09029497662004748,True,False,True,,F|priority|AV;HV,11.204,5.786692038350509,-71.34880373915365,1.7997449637376377,-64.43383547138012,7.982013099468016,1.2549095654679705,lower,-0.4542244961498504
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,136,11.304,0.1039824418946584,0.017400648,-0.3639295195298029,0.5999828075127436,True,True,1.4637072,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,11.304,5.828823314615142,-71.8151063444391,1.8549046029771137,-65.08190680658373,7.818440122126831,1.6316003434459152,in_band,0.1039824418946584
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,137,11.403,0.1183052259211006,0.0,,,False,True,1.6751094,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,11.403,5.874090400048531,-72.31679779592497,1.8549046029771137,-65.08190680658373,8.276321773531503,-4.605451422663713,abstain,0.1183052259211006
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,138,11.503,0.0955518070550785,0.059291475,,,False,True,2.3719816,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,11.503,5.914078729243794,-72.7779595185072,1.965222794039842,-66.37803701451062,7.520137715105841,7.475203653053746,abstain,0.0955518070550785
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,139,11.604,0.0964454471190797,0.0286847,,,False,True,1.6585408,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,11.604,5.958735807016821,-73.27255156927393,2.020381581834848,-67.02609869516024,7.384362363232984,1.340804434387545,abstain,0.0964454471190797
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,140,11.702,0.1010577981486578,0.0,,,False,True,1.9211668,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,11.702,5.99970672016036,-73.72502507530584,2.020381581834848,-67.02609869516024,7.791703485318207,-4.099390199466634,abstain,0.1010577981486578
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,141,11.804,0.0230051469617215,0.025615143,,,False,True,2.0834675,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,11.804,6.043776257459913,-74.21252694320614,2.1306988582029445,-68.32221883225316,7.07162671346093,6.962709166273414,abstain,0.0230051469617215
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,142,11.904,0.0721730240806608,0.009185702,,,False,True,1.7871976,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,11.904,6.083970950035233,-74.65979053238954,2.1858574063771488,-68.97027801600828,6.896799393436752,1.7410392679655406,abstain,0.0721730240806608
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,143,12.004,0.0584570527222542,0.028090756,-0.36533997404144536,0.5994167422013117,True,True,1.4035317,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,12.004,6.126997945883222,-75.13859083843144,2.240443639121368,-69.61161317284748,6.756684578643063,1.39602601226657,in_band,0.0584570527222542
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,144,12.104,0.069237084245763,0.015122481,-0.36135212528274785,0.5610917900757624,True,True,1.4788687,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,12.104,6.166583699969165,-75.57854492567301,2.2938889204620794,-70.23954333177258,6.59565788037045,1.6029913684972088,in_band,0.069237084245763
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,145,12.204,0.2928491483149195,0.03143739,,,False,True,1.7048419,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,12.204,6.209071535634865,-76.05222063027185,2.3462307480137805,-70.85450911336963,6.475935759675742,1.192799760346057,abstain,0.2928491483149195
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,146,12.304,-0.0926492751548788,0.0008903276,,,False,True,1.877571,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,12.304,6.244771114703366,-76.45050899351006,2.3975247770524843,-71.45716434976578,6.303554165213289,1.714062175141993,abstain,-0.0926492751548788
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,147,12.42,-0.0670332563543524,0.0,-0.0018899506957961083,0.08821855681703815,True,True,1.3998177,1.6072176694869995,-0.06514330565855629,0.06514330565855629,True,False,True,,F|priority|AV;HV,12.42,6.293500027393407,-76.99034941366634,2.3975247770524843,-71.45716434976578,6.767182582333749,-4.047022820167664,lower,-0.0670332563543524
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,148,12.499,0.0499504320590484,0.0,-0.0018899506957961083,0.17389299916790257,True,True,1.0474495,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,12.499,6.320581065368538,-77.3131173005639,2.3975247770524843,-71.45716434976578,7.048585361847966,-2.832276114337563,in_band,0.0499504320590484
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,149,12.6,0.1439657292755756,0.021115486,,,False,True,2.1252456,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,12.6,6.357649817016519,-77.73819825834138,2.497101740681832,-72.62709765654577,6.405246350560369,6.257754564154565,abstain,0.1439657292755756
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,150,12.7,0.0762624754691744,0.0,-0.017378388072712518,0.1950970684246851,True,True,1.33263,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,12.7,6.397480192315292,-78.1961533816721,2.497101740681832,-72.62709765654577,6.799068593236063,-3.979561467674326,in_band,0.0762624754691744
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,151,12.8,0.0653628344775534,0.04857794,,,False,True,1.6633923,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,12.8,6.43711323319445,-78.65158273795558,2.592793968234893,-73.75138943005425,6.228216844791147,5.608442419856797,abstain,0.0653628344775534
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,152,12.9,0.0730550267477266,0.020287726,,,False,True,2.0539246,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,12.9,6.472857814752284,-79.0676403855737,2.6847099921220203,-74.83131471861569,5.683002646719921,5.323145952590416,abstain,0.0730550267477266
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,153,12.999,-0.1395271283524695,0.0,,,False,True,1.7710915,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,12.999,6.510933878728673,-79.51280009176926,2.6847099921220203,-74.83131471861569,6.046180160191243,-3.6877766452394174,abstain,-0.1395271283524695
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,154,13.099,0.0273398787111012,0.038075667,,,False,True,1.7050712,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,13.099,6.540675522549873,-79.85333198964327,2.7292842182662853,-75.35501933863685,5.895890126229704,1.4934147851956738,abstain,0.0273398787111012
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,155,13.199,0.1421404246697921,0.0,,,False,True,1.9293234,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,13.199,6.585513638095344,-80.36219024700358,2.7292842182662853,-75.35501933863685,6.31998938637948,-4.3051376584593815,abstain,0.1421404246697921
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,156,13.299,0.3890909776831243,0.04109557,,,False,True,2.5407097,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,13.299,6.618220534594293,-80.73154205516246,2.857658821933884,-76.86329878981084,5.394917085059378,8.83315429393661,abstain,0.3890909776831243
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,157,13.399,0.566178850425064,0.0,,,False,True,1.6760204,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,13.399,6.657501880253011,-81.1668753426386,2.857658821933884,-76.86329878981084,5.741043321026671,-3.5233146147752508,abstain,0.566178850425064
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,158,13.5,-0.2221464164107576,0.034766946,-0.5047162865357233,0.7731428240494562,True,True,1.442872,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,13.5,6.694856844959875,-81.59937736303846,2.9390756804016513,-77.81986971606415,5.328280230016774,3.988084542852079,in_band,-0.2221464164107576
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,159,13.6,-0.2354819113594212,0.0,,,False,True,1.6166995,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,13.6,6.735787863064557,-82.06065460331743,2.9390756804016513,-77.81986971606415,5.69203652991939,-3.7097053273644662,abstain,-0.2354819113594212
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,160,13.699,-0.205474477775099,0.035821225,-0.5047162865357233,0.7731428240494562,True,True,1.3654946,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,13.699,6.7702248314781555,-82.45495584625331,3.017589321219469,-78.74233080459945,5.278812174416688,4.027919699646265,in_band,-0.205474477775099
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,161,13.799,0.4657781736936529,0.04243419,-0.2790828441338373,0.7731428240494562,True,True,1.2339635,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,13.799,6.808045953518376,-82.88045449465841,3.0559100611444037,-79.19256337727532,5.261089682614631,0.1769417733393727,in_band,0.4657781736936529
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,162,13.9,0.2893241817083395,0.045896936,-0.3762567435459925,0.7731428240494562,True,True,1.249309,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,13.9,6.84307392048635,-83.27358279096941,3.093700970285751,-79.63657100896754,5.223567001783017,0.3703851688700668,in_band,0.2893241817083395
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,163,14.0,0.2532428360047937,0.036802683,-0.27462143647239934,0.7731428240494562,True,True,1.0596689,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,14.0,6.880937854370916,-83.70329583127088,3.131043346994288,-80.07530881640832,5.217662177303616,0.0590033477787512,in_band,0.2532428360047937
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,164,14.099,0.2639322768748627,0.057685796,-0.3397984002785517,0.6054218505577875,True,True,1.6071117,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,14.099,6.91420446857073,-84.07333660872965,3.168024222274779,-80.50979940788295,5.170363992946366,0.4711149962662034,in_band,0.2639322768748627
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,165,14.198,0.1675036749722954,0.045868587,-0.21655900227592717,0.7723112796501947,True,True,1.0013304,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,14.198,6.954139468149735,-84.51545832006502,3.2047301065345133,-80.94105914983317,5.180193045545894,-0.0983212191464687,in_band,0.1675036749722954
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,166,14.3,-0.059544493472122,0.055163424,-0.27462143647239934,0.7731428240494562,True,True,0.7863377,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,14.3,6.9917149861669365,-84.9289488208342,3.241246470202175,-81.37009225411049,5.170248944853173,0.0973548382579904,in_band,-0.059544493472122
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,167,14.399,0.2530159538904186,0.0,-0.017378388072712518,0.213891813631518,True,True,1.3437233,1.6072176694869995,0.0391241402589006,0.0391241402589006,True,True,False,,F|priority|AV;HV,14.399,7.028931985244439,-85.37620404121895,3.241246470202175,-81.37009225411049,5.5132107897005325,-3.5056172750713315,upper,0.2530159538904186
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,168,14.5,0.19941867683872,0.0,-0.20547250854538213,0.8668834661202265,True,True,0.8166939,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,14.5,7.073146795999612,-85.86797667789298,3.277655936232868,-81.79786942438369,5.56520654797662,-0.5161026608044478,in_band,0.19941867683872
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,169,14.608,0.4237008429587197,0.05082362,-0.5047162865357233,0.7731428240494562,True,True,1.41305,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,14.608,7.1079979702540035,-86.25891696967031,3.350447022411009,-82.65309683355056,5.207794924887348,3.2300162389630303,in_band,0.4237008429587197
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,170,14.7,0.987799816174268,0.04921174,-0.2745523248867823,0.8159912322716547,True,True,0.781448,1.6072176694869995,0.17180858390261333,0.17180858390261333,True,True,False,,F|priority|AV;HV,14.7,7.149518201312369,-86.72606855835596,3.3869478411353304,-83.08194748937794,5.2379914166264445,-0.3025188776769649,upper,0.987799816174268
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,171,14.799,-0.2366541651452087,0.0,,,False,True,1.6564573,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,14.799,7.186502526159317,-87.15614255189351,3.3869478411353304,-83.08194748937794,5.5709677087480935,-3.3974874827573416,abstain,-0.2366541651452087
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,172,14.899,0.1664564596336974,0.07998948,,,False,True,2.172398,1.6072176694869995,,,False,False,False,distance_over_threshold;distance_feature_nan_any,F|priority|AV;HV,14.899,7.233352360503258,-87.66850849282477,3.4585684733590476,-83.92342340016455,5.317391817978939,2.4937928201000488,abstain,0.1664564596336974
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,173,15.0,0.0,0.094499715,-0.2503464912133051,0.578843841429217,True,True,1.3337979,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,15.0,7.268710046909878,-88.07438822197028,3.4937066062944084,-84.33626390329508,5.312647588399742,0.0469484271297547,in_band,0.0
onsite:beijing:T15:B3:native_case:2335,area_id=beijing|algorithm_id=T15|team_id=T15|session_id=6924-1766198444|task_id=task_B|scenario_id=B3|case_id=B3|run_id=run:beijing:T15,174,15.099,0.0,0.048163865,-0.3157224451260401,0.6197609399514032,True,True,1.3434705,1.6072176694869995,0.0,0.0,False,False,False,,F|priority|AV;HV,15.099,7.308693119043709,-88.5201961577927,3.5287199126049424,-84.74763785359784,5.340448820084747,-0.2784219167382227,in_band,0.0
