case_key,perspective,elapsed_time_s,ego_px_anchor,ego_py_anchor,counterpart_px_anchor,counterpart_py_anchor,ego_local_x_m,ego_local_y_m,counterpart_local_x_m,counterpart_local_y_m,shown,origin_x_m,origin_y_m
ipv_004992,key_agent_1,14.1,-908.6887817382812,1378.12548828125,-922.2702026367188,1392.44775390625,32.34930419921875,-38.85162353515648,18.76788330078125,-24.529357910156477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,14.2,-909.2205200195312,1378.891357421875,-922.619873046875,1392.89697265625,31.81756591796875,-38.08575439453148,18.418212890625,-24.080139160156477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,14.3,-909.739501953125,1379.631103515625,-922.9767456054688,1393.336303710938,31.298583984375,-37.34600830078148,18.06134033203125,-23.640808105468523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,14.4,-910.2372436523438,1380.378295898438,-923.3306884765624,1393.823364257812,30.80084228515625,-36.59881591796852,17.707397460937614,-23.153747558594432,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,14.5,-910.6270751953124,1380.980712890625,-923.7166137695312,1394.31982421875,30.411010742187614,-35.99639892578148,17.32147216796875,-22.657287597656477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,14.6,-911.1613159179688,1381.727905273438,-924.102783203125,1394.841552734375,29.87677001953125,-35.24920654296852,16.935302734375,-22.135559082031477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,14.7,-911.6915283203124,1382.467041015625,-924.5763549804688,1395.286010742188,29.346557617187614,-34.51007080078148,16.46173095703125,-21.691101074218523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,14.8,-912.2396850585938,1383.185791015625,-924.9857788085938,1395.815185546875,28.79840087890625,-33.79132080078148,16.05230712890625,-21.161926269531477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,14.9,-912.7814331054688,1383.918823242188,-925.36767578125,1396.3603515625,28.25665283203125,-33.05828857421852,15.67041015625,-20.616760253906477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,15.0,-913.3206176757812,1384.681884765625,-925.7708740234376,1396.917724609375,27.71746826171875,-32.29522705078148,15.267211914062386,-20.059387207031477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,15.1,-913.8672485351562,1385.415649414062,-926.218017578125,1397.429321289062,27.17083740234375,-31.561462402344432,14.820068359375,-19.547790527344432,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,15.2,-914.4146118164062,1386.161010742188,-926.61181640625,1397.997192382812,26.62347412109375,-30.816101074218523,14.42626953125,-18.979919433594432,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,15.3,-914.9098510742188,1386.884521484375,-927.0341186523438,1398.561889648438,26.12823486328125,-30.092590332031477,14.00396728515625,-18.415222167968523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,15.4,-915.4479370117188,1387.593017578125,-927.49267578125,1399.13720703125,25.59014892578125,-29.384094238281477,13.54541015625,-17.839904785156477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,15.5,-915.96875,1388.30322265625,-927.945068359375,1399.712524414062,25.0693359375,-28.673889160156477,13.093017578125,-17.264587402344432,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,15.6,-916.5267333984376,1389.108520507812,-928.3795776367188,1400.310668945312,24.511352539062386,-27.868591308594432,12.65850830078125,-16.666442871094432,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,15.7,-917.072509765625,1389.851806640625,-928.8264770507812,1400.887329101562,23.965576171875,-27.125305175781477,12.21160888671875,-16.089782714844432,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,15.8,-917.6626586914062,1390.598022460938,-929.3250732421876,1401.498046875,23.37542724609375,-26.379089355468523,11.713012695312386,-15.479064941406477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,15.9,-918.2174682617188,1391.29931640625,-929.77880859375,1402.084228515625,22.82061767578125,-25.677795410156477,11.25927734375,-14.892883300781477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,16.0,-918.7298583984376,1392.007080078125,-930.2230224609376,1402.67919921875,22.308227539062386,-24.970031738281477,10.815063476562386,-14.297912597656477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,16.1,-919.2388916015624,1392.7314453125,-930.6658935546876,1403.318237304688,21.799194335937614,-24.245666503906477,10.372192382812386,-13.658874511718523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,16.2,-919.7298583984376,1393.37890625,-931.14794921875,1403.855590820312,21.308227539062386,-23.598205566406477,9.89013671875,-13.121520996094432,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,16.3,-920.2533569335938,1394.095703125,-931.5906372070312,1404.459594726562,20.78472900390625,-22.881408691406477,9.44744873046875,-12.517517089844432,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,16.4,-920.7357788085938,1394.775634765625,-932.0684204101562,1405.028564453125,20.30230712890625,-22.201477050781477,8.96966552734375,-11.948547363281477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,16.5,-921.2398681640624,1395.462036132812,-932.586181640625,1405.555541992188,19.798217773437614,-21.515075683594432,8.451904296875,-11.421569824218523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,16.6,-921.6858520507812,1396.106079101562,-933.0400390625,1406.076049804688,19.35223388671875,-20.871032714844432,7.998046875,-10.901062011718523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,16.7,-922.1505737304688,1396.73974609375,-933.4649047851562,1406.64501953125,18.88751220703125,-20.237365722656477,7.57318115234375,-10.332092285156477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,16.8,-922.624267578125,1397.388671875,-933.9102783203124,1407.164794921875,18.413818359375,-19.588439941406477,7.127807617187614,-9.812316894531477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,16.9,-923.0992431640624,1398.033813476562,-934.3557739257812,1407.6865234375,17.938842773437614,-18.943298339844432,6.68231201171875,-9.290588378906477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,17.0,-923.5960693359376,1398.686767578125,-934.7986450195312,1408.214477539062,17.442016601562386,-18.290344238281477,6.23944091796875,-8.762634277344432,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,17.1,-924.0995483398438,1399.275756835938,-935.2553100585938,1408.74755859375,16.93853759765625,-17.701354980468523,5.78277587890625,-8.229553222656477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,17.2,-924.6083984375,1399.883666992188,-935.5758666992188,1409.3779296875,16.4296875,-17.093444824218523,5.46221923828125,-7.599182128906477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,17.3,-925.1007690429688,1400.471069335938,-936.0001220703124,1409.901000976562,15.93731689453125,-16.506042480468523,5.037963867187614,-7.076110839844432,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,17.4,-925.5431518554688,1401.014770507812,-936.3941040039062,1410.41357421875,15.49493408203125,-15.962341308594432,4.64398193359375,-6.563537597656477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,17.5,-926.04736328125,1401.472778320312,-936.7045288085938,1411.007690429688,14.99072265625,-15.504333496094432,4.33355712890625,-5.969421386718523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,17.6,-926.4852294921876,1401.946533203125,-937.06201171875,1411.550048828125,14.552856445312386,-15.030578613281477,3.97607421875,-5.427062988281477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,17.7,-926.9456787109376,1402.430908203125,-937.431640625,1412.130981445312,14.092407226562386,-14.546203613281477,3.6064453125,-4.846130371094432,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,17.8,-927.3960571289062,1402.868286132812,-937.896240234375,1412.6298828125,13.64202880859375,-14.108825683594432,3.141845703125,-4.347229003906477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,17.9,-927.877197265625,1403.290161132812,-938.3226928710938,1413.117797851562,13.160888671875,-13.686950683594432,2.71539306640625,-3.859313964844432,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,18.0,-928.2667236328124,1403.80126953125,-938.6849975585938,1413.69091796875,12.771362304687614,-13.175842285156477,2.35308837890625,-3.2861938476564774,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,18.1,-928.6433715820312,1404.23046875,-939.1027221679688,1414.1728515625,12.39471435546875,-12.746643066406477,1.93536376953125,-2.8042602539064774,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,18.2,-929.0784912109376,1404.636840820312,-939.47998046875,1414.754516601562,11.959594726562386,-12.340270996094432,1.55810546875,-2.222595214844432,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,18.3,-929.5308227539062,1405.04736328125,-939.85791015625,1415.357299804688,11.50726318359375,-11.929748535156477,1.18017578125,-1.6198120117185226,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,18.4,-929.9137573242188,1405.41845703125,-940.2630004882812,1415.892944335938,11.12432861328125,-11.558654785156477,0.77508544921875,-1.0841674804685226,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,18.5,-930.2898559570312,1405.782104492188,-940.6438598632812,1416.428833007812,10.74822998046875,-11.195007324218523,0.39422607421875,-0.5482788085944321,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,18.6,-930.69482421875,1406.153076171875,-941.0621948242188,1416.968139648438,10.34326171875,-10.824035644531477,-0.02410888671875,-0.008972167968522626,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,18.7,-931.1105346679688,1406.548583984375,-941.4476928710938,1417.55615234375,9.92755126953125,-10.428527832031477,-0.40960693359375,0.5790405273435226,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,18.8,-931.5399780273438,1406.94091796875,-941.8165283203124,1418.0947265625,9.49810791015625,-10.036193847656477,-0.7784423828123863,1.1176147460935226,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,18.9,-931.961181640625,1407.360717773438,-942.2091064453124,1418.660278320312,9.076904296875,-9.616394042968523,-1.1710205078123863,1.6831665039055679,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,19.0,-932.4052734375,1407.817260742188,-942.5928344726562,1419.219116210938,8.6328125,-9.159851074218523,-1.55474853515625,2.2420043945314774,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,19.1,-932.8626098632812,1408.286743164062,-942.9583129882812,1419.778076171875,8.17547607421875,-8.690368652344432,-1.92022705078125,2.8009643554685226,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,19.2,-933.3333129882812,1408.773559570312,-943.2217407226562,1420.1845703125,7.70477294921875,-8.203552246094432,-2.18365478515625,3.2074584960935226,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,19.3,-933.8318481445312,1409.271118164062,-943.5796508789062,1420.734252929688,7.20623779296875,-7.705993652344432,-2.54156494140625,3.7571411132814774,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,19.4,-934.401611328125,1409.865478515625,-943.9436645507812,1421.354125976562,6.636474609375,-7.111633300781477,-2.90557861328125,4.377014160155568,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,19.5,-935.0238647460938,1410.428588867188,-944.3118896484376,1421.936279296875,6.01422119140625,-6.548522949218523,-3.2738037109376137,4.959167480468523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,19.6,-935.5906372070312,1411.005859375,-944.5570068359376,1422.455932617188,5.44744873046875,-5.971252441406477,-3.5189208984376137,5.478820800781477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,19.7,-936.1488647460938,1411.57763671875,-944.8991088867188,1423.03125,4.88922119140625,-5.399475097656477,-3.86102294921875,6.054138183593523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,19.8,-936.7129516601562,1412.123901367188,-945.2196044921876,1423.610473632812,4.32513427734375,-4.853210449218523,-4.181518554687614,6.633361816405568,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,19.9,-937.218994140625,1412.640625,-945.3199462890624,1424.290771484375,3.819091796875,-4.336486816406477,-4.281860351562386,7.313659667968523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,20.0,-937.6827392578124,1413.135620117188,-945.643310546875,1424.846801757812,3.3553466796876137,-3.8414916992185226,-4.605224609375,7.869689941405568,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,20.1,-938.13037109375,1413.604736328125,-945.9332275390624,1425.4033203125,2.90771484375,-3.3723754882814774,-4.895141601562386,8.426208496093523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,20.2,-938.576416015625,1414.111572265625,-946.2625122070312,1425.972290039062,2.461669921875,-2.8655395507814774,-5.22442626953125,8.995178222655568,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,20.3,-938.9962768554688,1414.601928710938,-945.981689453125,1427.026489257812,2.04180908203125,-2.3751831054685226,-4.943603515625,10.049377441405568,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,20.4,-939.3419799804688,1414.994873046875,-945.9638061523438,1427.806884765625,1.69610595703125,-1.9822387695314774,-4.92572021484375,10.829772949218523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,20.5,-939.7057495117188,1415.42822265625,-945.9801025390624,1428.445922851562,1.33233642578125,-1.5488891601564774,-4.942016601562386,11.468811035155568,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,20.6,-940.1192626953124,1415.94091796875,-946.0322265625,1428.879028320312,0.9188232421876137,-1.0361938476564774,-4.994140625,11.901916503905568,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,20.7,-940.5679321289062,1416.466186523438,-946.023193359375,1429.341674804688,0.47015380859375,-0.5109252929685226,-4.985107421875,12.364562988281477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,20.8,-941.0139770507812,1416.986083984375,-946.1005249023438,1429.634155273438,0.02410888671875,0.008972167968522626,-5.06243896484375,12.657043457031477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,20.9,-941.43310546875,1417.493774414062,-946.1444702148438,1430.676513671875,-0.39501953125,0.5166625976555679,-5.10638427734375,13.699401855468523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,21.0,-941.7619018554688,1417.901733398438,-946.0770263671876,1431.566040039062,-0.72381591796875,0.9246215820314774,-5.038940429687614,14.588928222655568,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,21.1,-942.057861328125,1418.290771484375,-945.9203491210938,1432.6787109375,-1.019775390625,1.3136596679685226,-4.88226318359375,15.701599121093523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,21.2,-942.4714965820312,1418.823974609375,-945.8477172851562,1433.488891601562,-1.43341064453125,1.8468627929685226,-4.80963134765625,16.511779785155568,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,21.3,-942.8626098632812,1419.329833984375,-945.6995849609376,1434.1875,-1.82452392578125,2.3527221679685226,-4.661499023437614,17.210388183593523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,21.4,-943.209228515625,1419.814697265625,-945.5370483398438,1434.840942382812,-2.171142578125,2.8375854492185226,-4.49896240234375,17.863830566405568,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,21.5,-943.5429077148438,1420.24560546875,-945.4223022460938,1435.473266601562,-2.50482177734375,3.2684936523435226,-4.38421630859375,18.496154785155568,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,21.6,-943.983154296875,1420.687866210938,-945.2435302734376,1436.106811523438,-2.945068359375,3.7107543945314774,-4.205444335937614,19.129699707031477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,21.7,-944.429443359375,1421.130493164062,-945.02685546875,1436.694458007812,-3.391357421875,4.153381347655568,-3.98876953125,19.717346191405568,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,21.8,-944.8714599609376,1421.58056640625,-944.802978515625,1437.333374023438,-3.8333740234376137,4.603454589843523,-3.764892578125,20.356262207031477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,21.9,-945.2169799804688,1422.0302734375,-944.5392456054688,1437.98681640625,-4.17889404296875,5.053161621093523,-3.50115966796875,21.009704589843523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,22.0,-945.508544921875,1422.493530273438,-944.2192993164062,1438.652709960938,-4.470458984375,5.516418457031477,-3.18121337890625,21.675598144531477,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,22.1,-945.8325805664062,1422.953857421875,-943.9360961914062,1439.30126953125,-4.79449462890625,5.976745605468523,-2.89801025390625,22.324157714843523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,22.2,-946.3511352539062,1423.245483398438,-943.6083984375,1439.98046875,-5.31304931640625,6.268371582031477,-2.5703125,23.003356933593523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,22.3,-946.8453979492188,1423.51904296875,-943.2472534179688,1440.69921875,-5.80731201171875,6.541931152343523,-2.20916748046875,23.722106933593523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,22.4,-947.2294921875,1423.975952148438,-942.8707885742188,1441.4208984375,-6.19140625,6.998840332031477,-1.83270263671875,24.443786621093523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,22.5,-947.6119384765624,1424.434936523438,-942.4627685546876,1442.142822265625,-6.573852539062386,7.457824707031477,-1.4246826171876137,25.165710449218523,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,22.6,-947.9951782226562,1424.887817382812,-942.04296875,1442.873657226562,-6.95709228515625,7.910705566405568,-1.0048828125,25.896545410155568,True,-941.0380859375,1416.9771118164065
ipv_004992,key_agent_1,22.7,-948.3837890625,1425.338989257812,-941.6286010742188,1443.5791015625,-7.345703125,8.361877441405568,-0.59051513671875,26.601989746093523,True,-941.0380859375,1416.9771118164065
