x_low_rad,x_high_rad,y_low_rad,y_high_rad,symmetric_display_count,percent_of_symmetric_points,n_independent_cases
-0.85,-0.8,0.34999999999999987,0.3999999999999999,5,0.007173601147776184,34850
-0.85,-0.8,0.3999999999999999,0.44999999999999996,2,0.0028694404591104736,34850
-0.85,-0.8,0.44999999999999996,0.5,1,0.0014347202295552368,34850
-0.85,-0.8,0.5,0.5499999999999998,3,0.00430416068866571,34850
-0.85,-0.8,0.5499999999999998,0.5999999999999999,5,0.007173601147776184,34850
-0.85,-0.8,0.5999999999999999,0.6499999999999999,2,0.0028694404591104736,34850
-0.85,-0.8,0.6499999999999999,0.7,0,0.0,34850
-0.85,-0.8,0.7,0.7499999999999998,4,0.005738880918220947,34850
-0.85,-0.8,0.7499999999999998,0.7999999999999998,0,0.0,34850
-0.85,-0.8,0.7999999999999998,0.8499999999999999,2,0.0028694404591104736,34850
-0.85,-0.8,0.8499999999999999,0.8999999999999997,2,0.0028694404591104736,34850
-0.85,-0.8,0.8999999999999997,0.95,1,0.0014347202295552368,34850
-0.85,-0.8,0.95,0.9999999999999998,4,0.005738880918220947,34850
-0.85,-0.8,0.9999999999999998,1.05,0,0.0,34850
-0.85,-0.8,1.05,1.0999999999999999,0,0.0,34850
-0.85,-0.8,1.0999999999999999,1.1499999999999997,0,0.0,34850
-0.85,-0.8,1.1499999999999997,1.2,0,0.0,34850
-0.8,-0.75,-1.2,-1.15,0,0.0,34850
-0.8,-0.75,-1.15,-1.0999999999999999,0,0.0,34850
-0.8,-0.75,-1.0999999999999999,-1.05,0,0.0,34850
-0.8,-0.75,-1.05,-1.0,0,0.0,34850
-0.8,-0.75,-1.0,-0.95,0,0.0,34850
-0.8,-0.75,-0.95,-0.8999999999999999,0,0.0,34850
-0.8,-0.75,-0.8999999999999999,-0.85,0,0.0,34850
-0.8,-0.75,-0.85,-0.8,0,0.0,34850
-0.8,-0.75,-0.8,-0.75,0,0.0,34850
-0.8,-0.75,-0.75,-0.7,0,0.0,34850
-0.8,-0.75,-0.7,-0.65,1,0.0014347202295552368,34850
-0.8,-0.75,-0.65,-0.6,3,0.00430416068866571,34850
-0.8,-0.75,-0.6,-0.55,0,0.0,34850
-0.8,-0.75,-0.55,-0.5,3,0.00430416068866571,34850
-0.8,-0.75,-0.5,-0.45000000000000007,1,0.0014347202295552368,34850
-0.8,-0.75,-0.45000000000000007,-0.4,0,0.0,34850
-0.8,-0.75,-0.4,-0.35,0,0.0,34850
-0.8,-0.75,-0.35,-0.30000000000000004,2,0.0028694404591104736,34850
-0.8,-0.75,-0.30000000000000004,-0.25,0,0.0,34850
-0.8,-0.75,-0.25,-0.20000000000000007,0,0.0,34850
-0.8,-0.75,-0.20000000000000007,-0.15000000000000013,0,0.0,34850
-0.8,-0.75,-0.15000000000000013,-0.10000000000000009,3,0.00430416068866571,34850
-0.8,-0.75,-0.10000000000000009,-0.050000000000000044,3,0.00430416068866571,34850
-0.8,-0.75,-0.050000000000000044,0.0,2,0.0028694404591104736,34850
-0.8,-0.75,0.0,0.050000000000000044,5,0.007173601147776184,34850
-0.8,-0.75,0.050000000000000044,0.09999999999999987,5,0.007173601147776184,34850
-0.8,-0.75,0.09999999999999987,0.1499999999999999,3,0.00430416068866571,34850
-0.8,-0.75,0.1499999999999999,0.19999999999999996,5,0.007173601147776184,34850
-0.8,-0.75,0.19999999999999996,0.25,2,0.0028694404591104736,34850
-0.8,-0.75,0.25,0.2999999999999998,4,0.005738880918220947,34850
-0.8,-0.75,0.2999999999999998,0.34999999999999987,4,0.005738880918220947,34850
-0.8,-0.75,0.34999999999999987,0.3999999999999999,4,0.005738880918220947,34850
-0.8,-0.75,0.3999999999999999,0.44999999999999996,5,0.007173601147776184,34850
-0.8,-0.75,0.44999999999999996,0.5,3,0.00430416068866571,34850
-0.8,-0.75,0.5,0.5499999999999998,2,0.0028694404591104736,34850
-0.8,-0.75,0.5499999999999998,0.5999999999999999,8,0.011477761836441894,34850
-0.8,-0.75,0.5999999999999999,0.6499999999999999,5,0.007173601147776184,34850
-0.8,-0.75,0.6499999999999999,0.7,5,0.007173601147776184,34850
-0.8,-0.75,0.7,0.7499999999999998,2,0.0028694404591104736,34850
-0.8,-0.75,0.7499999999999998,0.7999999999999998,2,0.0028694404591104736,34850
-0.8,-0.75,0.7999999999999998,0.8499999999999999,3,0.00430416068866571,34850
-0.8,-0.75,0.8499999999999999,0.8999999999999997,1,0.0014347202295552368,34850
-0.8,-0.75,0.8999999999999997,0.95,0,0.0,34850
-0.8,-0.75,0.95,0.9999999999999998,0,0.0,34850
-0.8,-0.75,0.9999999999999998,1.05,0,0.0,34850
-0.8,-0.75,1.05,1.0999999999999999,0,0.0,34850
-0.8,-0.75,1.0999999999999999,1.1499999999999997,0,0.0,34850
-0.8,-0.75,1.1499999999999997,1.2,0,0.0,34850
-0.75,-0.7,-1.2,-1.15,0,0.0,34850
-0.75,-0.7,-1.15,-1.0999999999999999,0,0.0,34850
-0.75,-0.7,-1.0999999999999999,-1.05,0,0.0,34850
-0.75,-0.7,-1.05,-1.0,0,0.0,34850
-0.75,-0.7,-1.0,-0.95,0,0.0,34850
-0.75,-0.7,-0.95,-0.8999999999999999,0,0.0,34850
-0.75,-0.7,-0.8999999999999999,-0.85,0,0.0,34850
-0.75,-0.7,-0.85,-0.8,0,0.0,34850
-0.75,-0.7,-0.8,-0.75,0,0.0,34850
-0.75,-0.7,-0.75,-0.7,0,0.0,34850
-0.75,-0.7,-0.7,-0.65,1,0.0014347202295552368,34850
-0.75,-0.7,-0.65,-0.6,0,0.0,34850
-0.75,-0.7,-0.6,-0.55,2,0.0028694404591104736,34850
-0.75,-0.7,-0.55,-0.5,0,0.0,34850
-0.75,-0.7,-0.5,-0.45000000000000007,2,0.0028694404591104736,34850
-0.75,-0.7,-0.45000000000000007,-0.4,2,0.0028694404591104736,34850
-0.75,-0.7,-0.4,-0.35,2,0.0028694404591104736,34850
-0.75,-0.7,-0.35,-0.30000000000000004,0,0.0,34850
-0.75,-0.7,-0.30000000000000004,-0.25,1,0.0014347202295552368,34850
-0.75,-0.7,-0.25,-0.20000000000000007,0,0.0,34850
-0.75,-0.7,-0.20000000000000007,-0.15000000000000013,5,0.007173601147776184,34850
-0.75,-0.7,-0.15000000000000013,-0.10000000000000009,4,0.005738880918220947,34850
-0.75,-0.7,-0.10000000000000009,-0.050000000000000044,3,0.00430416068866571,34850
-0.75,-0.7,-0.050000000000000044,0.0,4,0.005738880918220947,34850
-0.75,-0.7,0.0,0.050000000000000044,5,0.007173601147776184,34850
-0.75,-0.7,0.050000000000000044,0.09999999999999987,4,0.005738880918220947,34850
-0.75,-0.7,0.09999999999999987,0.1499999999999999,6,0.00860832137733142,34850
-0.75,-0.7,0.1499999999999999,0.19999999999999996,4,0.005738880918220947,34850
-0.75,-0.7,0.19999999999999996,0.25,7,0.010043041606886658,34850
-0.75,-0.7,0.25,0.2999999999999998,13,0.018651362984218076,34850
-0.75,-0.7,0.2999999999999998,0.34999999999999987,7,0.010043041606886658,34850
-0.75,-0.7,0.34999999999999987,0.3999999999999999,13,0.018651362984218076,34850
-0.75,-0.7,0.3999999999999999,0.44999999999999996,9,0.01291248206599713,34850
-0.75,-0.7,0.44999999999999996,0.5,9,0.01291248206599713,34850
-0.75,-0.7,0.5,0.5499999999999998,7,0.010043041606886658,34850
-0.75,-0.7,0.5499999999999998,0.5999999999999999,7,0.010043041606886658,34850
-0.75,-0.7,0.5999999999999999,0.6499999999999999,4,0.005738880918220947,34850
-0.75,-0.7,0.6499999999999999,0.7,4,0.005738880918220947,34850
-0.75,-0.7,0.7,0.7499999999999998,5,0.007173601147776184,34850
-0.75,-0.7,0.7499999999999998,0.7999999999999998,5,0.007173601147776184,34850
-0.75,-0.7,0.7999999999999998,0.8499999999999999,4,0.005738880918220947,34850
-0.75,-0.7,0.8499999999999999,0.8999999999999997,2,0.0028694404591104736,34850
-0.75,-0.7,0.8999999999999997,0.95,1,0.0014347202295552368,34850
-0.75,-0.7,0.95,0.9999999999999998,1,0.0014347202295552368,34850
-0.75,-0.7,0.9999999999999998,1.05,0,0.0,34850
-0.75,-0.7,1.05,1.0999999999999999,0,0.0,34850
-0.75,-0.7,1.0999999999999999,1.1499999999999997,0,0.0,34850
-0.75,-0.7,1.1499999999999997,1.2,0,0.0,34850
-0.7,-0.65,-1.2,-1.15,0,0.0,34850
-0.7,-0.65,-1.15,-1.0999999999999999,0,0.0,34850
-0.7,-0.65,-1.0999999999999999,-1.05,0,0.0,34850
-0.7,-0.65,-1.05,-1.0,0,0.0,34850
-0.7,-0.65,-1.0,-0.95,0,0.0,34850
-0.7,-0.65,-0.95,-0.8999999999999999,0,0.0,34850
-0.7,-0.65,-0.8999999999999999,-0.85,0,0.0,34850
-0.7,-0.65,-0.85,-0.8,1,0.0014347202295552368,34850
-0.7,-0.65,-0.8,-0.75,1,0.0014347202295552368,34850
-0.7,-0.65,-0.75,-0.7,1,0.0014347202295552368,34850
-0.7,-0.65,-0.7,-0.65,0,0.0,34850
-0.7,-0.65,-0.65,-0.6,3,0.00430416068866571,34850
-0.7,-0.65,-0.6,-0.55,0,0.0,34850
-0.7,-0.65,-0.55,-0.5,0,0.0,34850
-0.7,-0.65,-0.5,-0.45000000000000007,2,0.0028694404591104736,34850
-0.7,-0.65,-0.45000000000000007,-0.4,1,0.0014347202295552368,34850
-0.7,-0.65,-0.4,-0.35,1,0.0014347202295552368,34850
-0.7,-0.65,-0.35,-0.30000000000000004,1,0.0014347202295552368,34850
-0.7,-0.65,-0.30000000000000004,-0.25,4,0.005738880918220947,34850
-0.7,-0.65,-0.25,-0.20000000000000007,1,0.0014347202295552368,34850
-0.7,-0.65,-0.20000000000000007,-0.15000000000000013,3,0.00430416068866571,34850
-0.7,-0.65,-0.15000000000000013,-0.10000000000000009,3,0.00430416068866571,34850
-0.7,-0.65,-0.10000000000000009,-0.050000000000000044,7,0.010043041606886658,34850
-0.7,-0.65,-0.050000000000000044,0.0,7,0.010043041606886658,34850
-0.7,-0.65,0.0,0.050000000000000044,11,0.015781922525107607,34850
-0.7,-0.65,0.050000000000000044,0.09999999999999987,6,0.00860832137733142,34850
-0.7,-0.65,0.09999999999999987,0.1499999999999999,12,0.01721664275466284,34850
-0.7,-0.65,0.1499999999999999,0.19999999999999996,6,0.00860832137733142,34850
-0.7,-0.65,0.19999999999999996,0.25,10,0.014347202295552367,34850
-0.7,-0.65,0.25,0.2999999999999998,7,0.010043041606886658,34850
-0.7,-0.65,0.2999999999999998,0.34999999999999987,7,0.010043041606886658,34850
-0.7,-0.65,0.34999999999999987,0.3999999999999999,10,0.014347202295552367,34850
-0.7,-0.65,0.3999999999999999,0.44999999999999996,6,0.00860832137733142,34850
-0.7,-0.65,0.44999999999999996,0.5,5,0.007173601147776184,34850
-0.7,-0.65,0.5,0.5499999999999998,7,0.010043041606886658,34850
-0.7,-0.65,0.5499999999999998,0.5999999999999999,14,0.020086083213773316,34850
-0.7,-0.65,0.5999999999999999,0.6499999999999999,7,0.010043041606886658,34850
-0.7,-0.65,0.6499999999999999,0.7,2,0.0028694404591104736,34850
-0.7,-0.65,0.7,0.7499999999999998,6,0.00860832137733142,34850
-0.7,-0.65,0.7499999999999998,0.7999999999999998,2,0.0028694404591104736,34850
-0.7,-0.65,0.7999999999999998,0.8499999999999999,3,0.00430416068866571,34850
-0.7,-0.65,0.8499999999999999,0.8999999999999997,2,0.0028694404591104736,34850
-0.7,-0.65,0.8999999999999997,0.95,0,0.0,34850
-0.7,-0.65,0.95,0.9999999999999998,0,0.0,34850
-0.7,-0.65,0.9999999999999998,1.05,0,0.0,34850
-0.7,-0.65,1.05,1.0999999999999999,0,0.0,34850
-0.7,-0.65,1.0999999999999999,1.1499999999999997,0,0.0,34850
-0.7,-0.65,1.1499999999999997,1.2,0,0.0,34850
-0.65,-0.6,-1.2,-1.15,0,0.0,34850
-0.65,-0.6,-1.15,-1.0999999999999999,0,0.0,34850
-0.65,-0.6,-1.0999999999999999,-1.05,0,0.0,34850
-0.65,-0.6,-1.05,-1.0,0,0.0,34850
-0.65,-0.6,-1.0,-0.95,0,0.0,34850
-0.65,-0.6,-0.95,-0.8999999999999999,1,0.0014347202295552368,34850
-0.65,-0.6,-0.8999999999999999,-0.85,0,0.0,34850
-0.65,-0.6,-0.85,-0.8,0,0.0,34850
-0.65,-0.6,-0.8,-0.75,3,0.00430416068866571,34850
-0.65,-0.6,-0.75,-0.7,0,0.0,34850
-0.65,-0.6,-0.7,-0.65,3,0.00430416068866571,34850
-0.65,-0.6,-0.65,-0.6,0,0.0,34850
-0.65,-0.6,-0.6,-0.55,4,0.005738880918220947,34850
-0.65,-0.6,-0.55,-0.5,0,0.0,34850
-0.65,-0.6,-0.5,-0.45000000000000007,3,0.00430416068866571,34850
-0.65,-0.6,-0.45000000000000007,-0.4,1,0.0014347202295552368,34850
-0.65,-0.6,-0.4,-0.35,0,0.0,34850
-0.65,-0.6,-0.35,-0.30000000000000004,2,0.0028694404591104736,34850
-0.65,-0.6,-0.30000000000000004,-0.25,3,0.00430416068866571,34850
-0.65,-0.6,-0.25,-0.20000000000000007,3,0.00430416068866571,34850
-0.65,-0.6,-0.20000000000000007,-0.15000000000000013,4,0.005738880918220947,34850
-0.65,-0.6,-0.15000000000000013,-0.10000000000000009,4,0.005738880918220947,34850
-0.65,-0.6,-0.10000000000000009,-0.050000000000000044,11,0.015781922525107607,34850
-0.65,-0.6,-0.050000000000000044,0.0,6,0.00860832137733142,34850
-0.65,-0.6,0.0,0.050000000000000044,17,0.024390243902439025,34850
-0.65,-0.6,0.050000000000000044,0.09999999999999987,5,0.007173601147776184,34850
-0.65,-0.6,0.09999999999999987,0.1499999999999999,11,0.015781922525107607,34850
-0.65,-0.6,0.1499999999999999,0.19999999999999996,11,0.015781922525107607,34850
-0.65,-0.6,0.19999999999999996,0.25,15,0.02152080344332855,34850
-0.65,-0.6,0.25,0.2999999999999998,17,0.024390243902439025,34850
-0.65,-0.6,0.2999999999999998,0.34999999999999987,13,0.018651362984218076,34850
-0.65,-0.6,0.34999999999999987,0.3999999999999999,12,0.01721664275466284,34850
-0.65,-0.6,0.3999999999999999,0.44999999999999996,12,0.01721664275466284,34850
-0.65,-0.6,0.44999999999999996,0.5,8,0.011477761836441894,34850
-0.65,-0.6,0.5,0.5499999999999998,12,0.01721664275466284,34850
-0.65,-0.6,0.5499999999999998,0.5999999999999999,11,0.015781922525107607,34850
-0.65,-0.6,0.5999999999999999,0.6499999999999999,8,0.011477761836441894,34850
-0.65,-0.6,0.6499999999999999,0.7,7,0.010043041606886658,34850
-0.65,-0.6,0.7,0.7499999999999998,3,0.00430416068866571,34850
-0.65,-0.6,0.7499999999999998,0.7999999999999998,9,0.01291248206599713,34850
-0.65,-0.6,0.7999999999999998,0.8499999999999999,3,0.00430416068866571,34850
-0.65,-0.6,0.8499999999999999,0.8999999999999997,1,0.0014347202295552368,34850
-0.65,-0.6,0.8999999999999997,0.95,2,0.0028694404591104736,34850
-0.65,-0.6,0.95,0.9999999999999998,0,0.0,34850
-0.65,-0.6,0.9999999999999998,1.05,0,0.0,34850
-0.65,-0.6,1.05,1.0999999999999999,0,0.0,34850
-0.65,-0.6,1.0999999999999999,1.1499999999999997,0,0.0,34850
-0.65,-0.6,1.1499999999999997,1.2,0,0.0,34850
-0.6,-0.55,-1.2,-1.15,0,0.0,34850
-0.6,-0.55,-1.15,-1.0999999999999999,0,0.0,34850
-0.6,-0.55,-1.0999999999999999,-1.05,0,0.0,34850
-0.6,-0.55,-1.05,-1.0,0,0.0,34850
-0.6,-0.55,-1.0,-0.95,0,0.0,34850
-0.6,-0.55,-0.95,-0.8999999999999999,0,0.0,34850
-0.6,-0.55,-0.8999999999999999,-0.85,0,0.0,34850
-0.6,-0.55,-0.85,-0.8,0,0.0,34850
-0.6,-0.55,-0.8,-0.75,0,0.0,34850
-0.6,-0.55,-0.75,-0.7,2,0.0028694404591104736,34850
-0.6,-0.55,-0.7,-0.65,0,0.0,34850
-0.6,-0.55,-0.65,-0.6,4,0.005738880918220947,34850
-0.6,-0.55,-0.6,-0.55,2,0.0028694404591104736,34850
-0.6,-0.55,-0.55,-0.5,0,0.0,34850
-0.6,-0.55,-0.5,-0.45000000000000007,3,0.00430416068866571,34850
-0.6,-0.55,-0.45000000000000007,-0.4,2,0.0028694404591104736,34850
-0.6,-0.55,-0.4,-0.35,2,0.0028694404591104736,34850
-0.6,-0.55,-0.35,-0.30000000000000004,6,0.00860832137733142,34850
-0.6,-0.55,-0.30000000000000004,-0.25,4,0.005738880918220947,34850
-0.6,-0.55,-0.25,-0.20000000000000007,5,0.007173601147776184,34850
-0.6,-0.55,-0.20000000000000007,-0.15000000000000013,7,0.010043041606886658,34850
-0.6,-0.55,-0.15000000000000013,-0.10000000000000009,6,0.00860832137733142,34850
-0.6,-0.55,-0.10000000000000009,-0.050000000000000044,9,0.01291248206599713,34850
-0.6,-0.55,-0.050000000000000044,0.0,11,0.015781922525107607,34850
-0.6,-0.55,0.0,0.050000000000000044,25,0.03586800573888092,34850
-0.6,-0.55,0.050000000000000044,0.09999999999999987,18,0.02582496413199426,34850
-0.6,-0.55,0.09999999999999987,0.1499999999999999,21,0.03012912482065997,34850
-0.6,-0.55,0.1499999999999999,0.19999999999999996,21,0.03012912482065997,34850
-0.6,-0.55,0.19999999999999996,0.25,15,0.02152080344332855,34850
-0.6,-0.55,0.25,0.2999999999999998,23,0.03299856527977044,34850
-0.6,-0.55,0.2999999999999998,0.34999999999999987,19,0.027259684361549495,34850
-0.6,-0.55,0.34999999999999987,0.3999999999999999,22,0.031563845050215214,34850
-0.6,-0.55,0.3999999999999999,0.44999999999999996,16,0.02295552367288379,34850
-0.6,-0.55,0.44999999999999996,0.5,27,0.03873744619799139,34850
-0.6,-0.55,0.5,0.5499999999999998,16,0.02295552367288379,34850
-0.6,-0.55,0.5499999999999998,0.5999999999999999,11,0.015781922525107607,34850
-0.6,-0.55,0.5999999999999999,0.6499999999999999,13,0.018651362984218076,34850
-0.6,-0.55,0.6499999999999999,0.7,9,0.01291248206599713,34850
-0.6,-0.55,0.7,0.7499999999999998,12,0.01721664275466284,34850
-0.6,-0.55,0.7499999999999998,0.7999999999999998,5,0.007173601147776184,34850
-0.6,-0.55,0.7999999999999998,0.8499999999999999,2,0.0028694404591104736,34850
-0.6,-0.55,0.8499999999999999,0.8999999999999997,5,0.007173601147776184,34850
-0.6,-0.55,0.8999999999999997,0.95,1,0.0014347202295552368,34850
-0.6,-0.55,0.95,0.9999999999999998,0,0.0,34850
-0.6,-0.55,0.9999999999999998,1.05,1,0.0014347202295552368,34850
-0.6,-0.55,1.05,1.0999999999999999,0,0.0,34850
-0.6,-0.55,1.0999999999999999,1.1499999999999997,0,0.0,34850
-0.6,-0.55,1.1499999999999997,1.2,0,0.0,34850
-0.55,-0.5,-1.2,-1.15,0,0.0,34850
-0.55,-0.5,-1.15,-1.0999999999999999,0,0.0,34850
-0.55,-0.5,-1.0999999999999999,-1.05,0,0.0,34850
-0.55,-0.5,-1.05,-1.0,0,0.0,34850
-0.55,-0.5,-1.0,-0.95,0,0.0,34850
-0.55,-0.5,-0.95,-0.8999999999999999,0,0.0,34850
-0.55,-0.5,-0.8999999999999999,-0.85,0,0.0,34850
-0.55,-0.5,-0.85,-0.8,0,0.0,34850
-0.55,-0.5,-0.8,-0.75,3,0.00430416068866571,34850
-0.55,-0.5,-0.75,-0.7,0,0.0,34850
-0.55,-0.5,-0.7,-0.65,0,0.0,34850
-0.55,-0.5,-0.65,-0.6,0,0.0,34850
-0.55,-0.5,-0.6,-0.55,0,0.0,34850
-0.55,-0.5,-0.55,-0.5,2,0.0028694404591104736,34850
-0.55,-0.5,-0.5,-0.45000000000000007,3,0.00430416068866571,34850
-0.55,-0.5,-0.45000000000000007,-0.4,3,0.00430416068866571,34850
-0.55,-0.5,-0.4,-0.35,2,0.0028694404591104736,34850
-0.55,-0.5,-0.35,-0.30000000000000004,2,0.0028694404591104736,34850
-0.55,-0.5,-0.30000000000000004,-0.25,7,0.010043041606886658,34850
-0.55,-0.5,-0.25,-0.20000000000000007,9,0.01291248206599713,34850
-0.55,-0.5,-0.20000000000000007,-0.15000000000000013,9,0.01291248206599713,34850
-0.55,-0.5,-0.15000000000000013,-0.10000000000000009,7,0.010043041606886658,34850
-0.55,-0.5,-0.10000000000000009,-0.050000000000000044,14,0.020086083213773316,34850
-0.55,-0.5,-0.050000000000000044,0.0,16,0.02295552367288379,34850
-0.55,-0.5,0.0,0.050000000000000044,20,0.028694404591104734,34850
-0.55,-0.5,0.050000000000000044,0.09999999999999987,12,0.01721664275466284,34850
-0.55,-0.5,0.09999999999999987,0.1499999999999999,31,0.04447632711621234,34850
-0.55,-0.5,0.1499999999999999,0.19999999999999996,24,0.03443328550932568,34850
-0.55,-0.5,0.19999999999999996,0.25,19,0.027259684361549495,34850
-0.55,-0.5,0.25,0.2999999999999998,28,0.04017216642754663,34850
-0.55,-0.5,0.2999999999999998,0.34999999999999987,27,0.03873744619799139,34850
-0.55,-0.5,0.34999999999999987,0.3999999999999999,32,0.04591104734576758,34850
-0.55,-0.5,0.3999999999999999,0.44999999999999996,13,0.018651362984218076,34850
-0.55,-0.5,0.44999999999999996,0.5,18,0.02582496413199426,34850
-0.55,-0.5,0.5,0.5499999999999998,20,0.028694404591104734,34850
-0.55,-0.5,0.5499999999999998,0.5999999999999999,19,0.027259684361549495,34850
-0.55,-0.5,0.5999999999999999,0.6499999999999999,15,0.02152080344332855,34850
-0.55,-0.5,0.6499999999999999,0.7,17,0.024390243902439025,34850
-0.55,-0.5,0.7,0.7499999999999998,10,0.014347202295552367,34850
-0.55,-0.5,0.7499999999999998,0.7999999999999998,9,0.01291248206599713,34850
-0.55,-0.5,0.7999999999999998,0.8499999999999999,6,0.00860832137733142,34850
-0.55,-0.5,0.8499999999999999,0.8999999999999997,6,0.00860832137733142,34850
-0.55,-0.5,0.8999999999999997,0.95,3,0.00430416068866571,34850
-0.55,-0.5,0.95,0.9999999999999998,0,0.0,34850
-0.55,-0.5,0.9999999999999998,1.05,0,0.0,34850
-0.55,-0.5,1.05,1.0999999999999999,0,0.0,34850
-0.55,-0.5,1.0999999999999999,1.1499999999999997,0,0.0,34850
-0.55,-0.5,1.1499999999999997,1.2,0,0.0,34850
-0.5,-0.45000000000000007,-1.2,-1.15,0,0.0,34850
-0.5,-0.45000000000000007,-1.15,-1.0999999999999999,0,0.0,34850
-0.5,-0.45000000000000007,-1.0999999999999999,-1.05,0,0.0,34850
-0.5,-0.45000000000000007,-1.05,-1.0,0,0.0,34850
-0.5,-0.45000000000000007,-1.0,-0.95,0,0.0,34850
-0.5,-0.45000000000000007,-0.95,-0.8999999999999999,0,0.0,34850
-0.5,-0.45000000000000007,-0.8999999999999999,-0.85,1,0.0014347202295552368,34850
-0.5,-0.45000000000000007,-0.85,-0.8,0,0.0,34850
-0.5,-0.45000000000000007,-0.8,-0.75,1,0.0014347202295552368,34850
-0.5,-0.45000000000000007,-0.75,-0.7,2,0.0028694404591104736,34850
-0.5,-0.45000000000000007,-0.7,-0.65,2,0.0028694404591104736,34850
-0.5,-0.45000000000000007,-0.65,-0.6,3,0.00430416068866571,34850
-0.5,-0.45000000000000007,-0.6,-0.55,3,0.00430416068866571,34850
-0.5,-0.45000000000000007,-0.55,-0.5,3,0.00430416068866571,34850
-0.5,-0.45000000000000007,-0.5,-0.45000000000000007,6,0.00860832137733142,34850
-0.5,-0.45000000000000007,-0.45000000000000007,-0.4,8,0.011477761836441894,34850
-0.5,-0.45000000000000007,-0.4,-0.35,7,0.010043041606886658,34850
-0.5,-0.45000000000000007,-0.35,-0.30000000000000004,4,0.005738880918220947,34850
-0.5,-0.45000000000000007,-0.30000000000000004,-0.25,6,0.00860832137733142,34850
-0.5,-0.45000000000000007,-0.25,-0.20000000000000007,21,0.03012912482065997,34850
-0.5,-0.45000000000000007,-0.20000000000000007,-0.15000000000000013,17,0.024390243902439025,34850
-0.5,-0.45000000000000007,-0.15000000000000013,-0.10000000000000009,12,0.01721664275466284,34850
-0.5,-0.45000000000000007,-0.10000000000000009,-0.050000000000000044,13,0.018651362984218076,34850
-0.5,-0.45000000000000007,-0.050000000000000044,0.0,23,0.03299856527977044,34850
-0.5,-0.45000000000000007,0.0,0.050000000000000044,25,0.03586800573888092,34850
-0.5,-0.45000000000000007,0.050000000000000044,0.09999999999999987,23,0.03299856527977044,34850
-0.5,-0.45000000000000007,0.09999999999999987,0.1499999999999999,37,0.05308464849354376,34850
-0.5,-0.45000000000000007,0.1499999999999999,0.19999999999999996,37,0.05308464849354376,34850
-0.5,-0.45000000000000007,0.19999999999999996,0.25,27,0.03873744619799139,34850
-0.5,-0.45000000000000007,0.25,0.2999999999999998,55,0.07890961262553801,34850
-0.5,-0.45000000000000007,0.2999999999999998,0.34999999999999987,39,0.05595408895265423,34850
-0.5,-0.45000000000000007,0.34999999999999987,0.3999999999999999,39,0.05595408895265423,34850
-0.5,-0.45000000000000007,0.3999999999999999,0.44999999999999996,32,0.04591104734576758,34850
-0.5,-0.45000000000000007,0.44999999999999996,0.5,30,0.0430416068866571,34850
-0.5,-0.45000000000000007,0.5,0.5499999999999998,24,0.03443328550932568,34850
-0.5,-0.45000000000000007,0.5499999999999998,0.5999999999999999,27,0.03873744619799139,34850
-0.5,-0.45000000000000007,0.5999999999999999,0.6499999999999999,16,0.02295552367288379,34850
-0.5,-0.45000000000000007,0.6499999999999999,0.7,12,0.01721664275466284,34850
-0.5,-0.45000000000000007,0.7,0.7499999999999998,17,0.024390243902439025,34850
-0.5,-0.45000000000000007,0.7499999999999998,0.7999999999999998,4,0.005738880918220947,34850
-0.5,-0.45000000000000007,0.7999999999999998,0.8499999999999999,6,0.00860832137733142,34850
-0.5,-0.45000000000000007,0.8499999999999999,0.8999999999999997,2,0.0028694404591104736,34850
-0.5,-0.45000000000000007,0.8999999999999997,0.95,3,0.00430416068866571,34850
-0.5,-0.45000000000000007,0.95,0.9999999999999998,3,0.00430416068866571,34850
-0.5,-0.45000000000000007,0.9999999999999998,1.05,1,0.0014347202295552368,34850
-0.5,-0.45000000000000007,1.05,1.0999999999999999,0,0.0,34850
-0.5,-0.45000000000000007,1.0999999999999999,1.1499999999999997,0,0.0,34850
-0.5,-0.45000000000000007,1.1499999999999997,1.2,0,0.0,34850
-0.45000000000000007,-0.4,-1.2,-1.15,0,0.0,34850
-0.45000000000000007,-0.4,-1.15,-1.0999999999999999,0,0.0,34850
-0.45000000000000007,-0.4,-1.0999999999999999,-1.05,0,0.0,34850
-0.45000000000000007,-0.4,-1.05,-1.0,0,0.0,34850
-0.45000000000000007,-0.4,-1.0,-0.95,0,0.0,34850
-0.45000000000000007,-0.4,-0.95,-0.8999999999999999,0,0.0,34850
-0.45000000000000007,-0.4,-0.8999999999999999,-0.85,1,0.0014347202295552368,34850
-0.45000000000000007,-0.4,-0.85,-0.8,0,0.0,34850
-0.45000000000000007,-0.4,-0.8,-0.75,0,0.0,34850
-0.45000000000000007,-0.4,-0.75,-0.7,2,0.0028694404591104736,34850
-0.45000000000000007,-0.4,-0.7,-0.65,1,0.0014347202295552368,34850
-0.45000000000000007,-0.4,-0.65,-0.6,1,0.0014347202295552368,34850
-0.45000000000000007,-0.4,-0.6,-0.55,2,0.0028694404591104736,34850
-0.45000000000000007,-0.4,-0.55,-0.5,3,0.00430416068866571,34850
-0.45000000000000007,-0.4,-0.5,-0.45000000000000007,8,0.011477761836441894,34850
-0.45000000000000007,-0.4,-0.45000000000000007,-0.4,0,0.0,34850
-0.45000000000000007,-0.4,-0.4,-0.35,3,0.00430416068866571,34850
