subset_policy,artifact_id,case_or_episode_key,case_id,aggregation_configuration,aggregation_perspective,measurement_role,source_dataset,horizon_config,actor_view,total_rows,attempted_rows,attempted_share,q_n,q_mean,q_median,share_q_le_075,near_uniform_093,usable_loose,usable_primary,usable_strict
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026278,ipv_026278,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5629758368824114,0.49784089671500587,0.6282051282051282,0.358974358974359,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026279,ipv_026279,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.46579164453218025,0.43266534349364055,0.9487179487179487,0.01282051282051282,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026279,ipv_026279,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.35701847852752117,0.2296458045005033,0.8974358974358975,0.05128205128205128,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026279,ipv_026279,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.5360873435450076,0.5751908072186716,0.6282051282051282,0.19230769230769232,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026280,ipv_026280,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.6498492024263343,0.6359452645849499,0.6410256410256411,0.2948717948717949,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026282,ipv_026282,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5693949721926312,0.5729057776995123,0.6538461538461539,0.3076923076923077,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026285,ipv_026285,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,60,60,1.0,60.0,0.3911733591553637,0.3660178094604751,0.9833333333333333,0.016666666666666666,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026285,ipv_026285,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,60,60,1.0,60.0,0.35424672017036624,0.2855601275985359,0.95,0.016666666666666666,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026285,ipv_026285,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,60,60,1.0,60.0,0.5033931407302096,0.391673402978474,0.7833333333333333,0.21666666666666667,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026286,ipv_026286,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.31816221964965485,0.17800520353697513,0.8589743589743589,0.14102564102564102,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026286,ipv_026286,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.3890755127658655,0.36769032656702477,1.0,0.0,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026286,ipv_026286,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.3922468240779917,0.2965267247860839,0.8333333333333334,0.01282051282051282,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026286,ipv_026286,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.36542502630302215,0.2570823260897703,0.8846153846153846,0.02564102564102564,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026288,ipv_026288,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.43690056230020874,0.348214301437726,0.8333333333333334,0.05128205128205128,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026290,ipv_026290,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.6018021710461243,0.5592578138957014,0.6410256410256411,0.2948717948717949,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026290,ipv_026290,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.47956579215848866,0.28074830365406755,0.6923076923076923,0.3076923076923077,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026301,ipv_026301,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5605825200296283,0.5646360295467918,0.8076923076923077,0.0641025641025641,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026303,ipv_026303,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,70,70,1.0,70.0,0.4307954831077784,0.24847711978272358,0.7857142857142857,0.18571428571428572,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026303,ipv_026303,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,70,70,1.0,70.0,0.4429264544955659,0.42753290167512437,0.9285714285714286,0.014285714285714285,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026303,ipv_026303,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,70,70,1.0,70.0,0.41014902472584625,0.21847174315064807,0.8142857142857143,0.11428571428571428,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026307,ipv_026307,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,77,77,1.0,77.0,0.48894770816677485,0.1832021498510285,0.6363636363636364,0.36363636363636365,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026307,ipv_026307,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,77,77,1.0,77.0,0.42435446157160467,0.40569772588480413,1.0,0.0,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026307,ipv_026307,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,77,77,1.0,77.0,0.5068449995802362,0.49553923039444275,0.8831168831168831,0.0,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026307,ipv_026307,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,77,77,1.0,77.0,0.3693346693422869,0.2363997813661247,0.8051948051948052,0.12987012987012986,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026312,ipv_026312,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.47461139748634534,0.38606651809198766,0.782051282051282,0.1794871794871795,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026312,ipv_026312,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.37586661593078047,0.33151336575463547,0.9102564102564102,0.01282051282051282,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026313,ipv_026313,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,72,72,1.0,72.0,0.36161730846062035,0.15763329709078605,0.875,0.1111111111111111,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026314,ipv_026314,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4353293467532007,0.30458993962313,0.8076923076923077,0.1282051282051282,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026314,ipv_026314,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.46109791553129154,0.4282478240864318,0.8974358974358975,0.05128205128205128,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026316,ipv_026316,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4353293467532007,0.30458993962313,0.8076923076923077,0.1282051282051282,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026316,ipv_026316,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.46109791553129154,0.4282478240864318,0.8974358974358975,0.05128205128205128,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026319,ipv_026319,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.6022919418577508,0.5170238650488322,0.6282051282051282,0.28205128205128205,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026321,ipv_026321,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,69,69,1.0,69.0,0.3552912711859611,0.2164048318892775,0.8695652173913043,0.057971014492753624,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026323,ipv_026323,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.6480829787434976,0.5757187212338064,0.6153846153846154,0.3076923076923077,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026326,ipv_026326,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5157031534244222,0.45885585015644126,0.8461538461538461,0.11538461538461539,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026326,ipv_026326,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.45669023802090464,0.3851114134803659,0.8076923076923077,0.10256410256410256,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026326,ipv_026326,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.6706644088371763,0.6629695423460964,0.6025641025641025,0.2948717948717949,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026327,ipv_026327,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4835728204263717,0.3182938780476009,0.7051282051282052,0.21794871794871795,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026330,ipv_026330,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.303165790938035,0.22546607431765175,0.9358974358974359,0.0641025641025641,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026330,ipv_026330,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.508494002099137,0.4436244011240241,0.8333333333333334,0.14102564102564102,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026330,ipv_026330,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.4814986498912119,0.41099437989636467,0.7692307692307693,0.20512820512820512,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026331,ipv_026331,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5639126967056359,0.47706335394221144,0.6282051282051282,0.19230769230769232,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026331,ipv_026331,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.4266394963433977,0.22705077689894043,0.7564102564102564,0.16666666666666666,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026332,ipv_026332,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5639126967056359,0.47706335394221144,0.6282051282051282,0.19230769230769232,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026332,ipv_026332,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.4266394963433977,0.22705077689894043,0.7564102564102564,0.16666666666666666,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026337,ipv_026337,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,58,58,1.0,58.0,0.5142172584929499,0.3814481989051226,0.6724137931034483,0.3103448275862069,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026337,ipv_026337,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,58,58,1.0,58.0,0.36255491375463456,0.24913009024297836,0.8793103448275862,0.08620689655172414,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026338,ipv_026338,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4572086069823564,0.20737937960831251,0.6794871794871795,0.28205128205128205,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026339,ipv_026339,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4872585718001608,0.43685241418428544,0.8589743589743589,0.08974358974358974,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026340,ipv_026340,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5699245072647371,0.5689225345390847,0.7564102564102564,0.10256410256410256,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026342,ipv_026342,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,67,67,1.0,67.0,0.43918032216438546,0.20174131698654924,0.7611940298507462,0.11940298507462686,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026347,ipv_026347,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.6333562014364582,0.6290328312005031,0.6794871794871795,0.19230769230769232,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026348,ipv_026348,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,39,39,1.0,39.0,0.41248019447475376,0.4140171895759049,0.9230769230769231,0.0,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026348,ipv_026348,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,39,39,1.0,39.0,0.33809813551233514,0.29661574545384883,0.9743589743589743,0.0,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026348,ipv_026348,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,39,39,1.0,39.0,0.6396062715827151,0.5383341284101857,0.6410256410256411,0.28205128205128205,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026349,ipv_026349,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.47933335366800095,0.3643788214369341,0.7435897435897436,0.23076923076923078,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026349,ipv_026349,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5922830914786686,0.5066058277762796,0.7307692307692307,0.21794871794871795,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026360,ipv_026360,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.42294792372821277,0.14438381394593897,0.7051282051282052,0.2948717948717949,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026360,ipv_026360,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.6365129190088862,0.6188718611072359,0.6666666666666666,0.16666666666666666,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026360,ipv_026360,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.5298695711155804,0.4100903760605341,0.6025641025641025,0.2948717948717949,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026362,ipv_026362,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.44114610732931653,0.4375690262373987,0.8974358974358975,0.01282051282051282,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026362,ipv_026362,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.6396663957386313,0.6725440739881479,0.6153846153846154,0.20512820512820512,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026363,ipv_026363,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.44114610732931653,0.4375690262373987,0.8974358974358975,0.01282051282051282,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026363,ipv_026363,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.6396663957386313,0.6725440739881479,0.6153846153846154,0.20512820512820512,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026366,ipv_026366,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.432110543412947,0.2615664101171328,0.7692307692307693,0.23076923076923078,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026366,ipv_026366,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.33540614648104683,0.2844194609261882,0.9871794871794872,0.0,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026366,ipv_026366,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.6528731647438392,0.6625520053841463,0.6153846153846154,0.0,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026366,ipv_026366,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.3633379845709309,0.24390581571401526,0.8974358974358975,0.07692307692307693,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026368,ipv_026368,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,43,43,1.0,43.0,0.36532183134337237,0.2916950852814043,0.9767441860465116,0.0,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026368,ipv_026368,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,43,43,1.0,43.0,0.5272118573277758,0.5397282085267192,0.9767441860465116,0.023255813953488372,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026368,ipv_026368,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,43,43,1.0,43.0,0.475721572170299,0.42147258042217656,0.7906976744186046,0.06976744186046512,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026371,ipv_026371,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4245648595214736,0.19600364016511512,0.717948717948718,0.2692307692307692,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026371,ipv_026371,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.43286294482879145,0.28213574254426665,0.7307692307692307,0.21794871794871795,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026372,ipv_026372,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.40665291920509844,0.23882786813444207,0.7692307692307693,0.1794871794871795,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026372,ipv_026372,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5341982554682446,0.4750492184341576,0.7307692307692307,0.21794871794871795,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026372,ipv_026372,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.6295945004755398,0.6241875371562751,0.6153846153846154,0.2692307692307692,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026372,ipv_026372,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.5075024005246103,0.3896905640202384,0.6666666666666666,0.20512820512820512,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026375,ipv_026375,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,53,53,1.0,53.0,0.4830273185504658,0.25896861212883737,0.660377358490566,0.2830188679245283,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026375,ipv_026375,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,53,53,1.0,53.0,0.4696614251221559,0.2401994136253777,0.660377358490566,0.2830188679245283,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_026376,ipv_026376,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5484082517151544,0.5662973336047417,0.8846153846153846,0.02564102564102564,True,True,True
