trial_id,subject_id,seat,segment_id,class,scenario_id,pair_id,mean_pre,count_pre,mean_post,count_post,delta_dial_z
P10A_T14,H0040,cp,S281,W,B3,P10,0.1427628638,20,0.5636066174,20,0.4208437536
P10A_T15,H0039,ego,S447,C,C4,P10,0.2314780158,20,0.2713628337,20,0.03988481788
P10A_T15,H0040,cp,S447,C,C4,P10,0.2087574732,20,0.5452660728,20,0.3365085995
P10A_T16,H0039,ego,S454,A,B1,P10,0.422805547,20,2.190223216,20,1.767417669
P10A_T16,H0040,cp,S454,A,B1,P10,0.5509454919,20,2.324564186,20,1.773618694
P10A_T17,H0039,ego,S830,W,B3,P10,0.2435092382,20,1.149139773,20,0.905630535
P10A_T17,H0040,cp,S830,W,B3,P10,0.6101875011,20,0.9488424628,20,0.3386549618
P10B_T03,H0039,cp,S141,C,B1,P10,0.5140921481,20,1.267622199,20,0.7535300511
P10B_T03,H0040,ego,S141,C,B1,P10,0.4508261347,20,1.249960202,20,0.7991340673
P10B_T04,H0039,cp,S311,C,A7,P10,0.4524889407,20,1.354184811,20,0.9016958708
P10B_T04,H0040,ego,S311,C,A7,P10,0.2233358549,20,1.17013482,20,0.9467989654
P10B_T05,H0039,cp,S123,W,A5,P10,0.3893310027,20,0.1607377766,20,-0.2285932261
P10B_T05,H0040,ego,S123,W,A5,P10,0.2724489636,20,0.4119866249,20,0.1395376613
P10B_T06,H0039,cp,S852,C,A6,P10,0.7211702955,20,1.285800587,20,0.5646302914
P10B_T06,H0040,ego,S852,C,A6,P10,0.01629630731,20,1.233922776,20,1.217626469
P10B_T07,H0039,cp,S172,A,B4,P10,0.3854202574,20,1.043992151,20,0.6585718939
P10B_T07,H0040,ego,S172,A,B4,P10,0.2803350361,20,0.7813538597,20,0.5010188236
P10B_T08,H0039,cp,S823,W,A6,P10,0.06676029565,20,1.056633307,20,0.9898730109
P10B_T08,H0040,ego,S823,W,A6,P10,0.3065616532,20,1.224987639,20,0.918425986
P10B_T09,H0039,cp,S939,A,C1,P10,0.3926318152,20,2.115297164,20,1.722665349
P10B_T09,H0040,ego,S939,A,C1,P10,0.434113449,20,1.871283834,20,1.437170385
P10B_T10,H0039,cp,S673,C,A6,P10,0.5652188637,20,1.231839478,20,0.6666206143
P10B_T10,H0040,ego,S673,C,A6,P10,0.4457255098,20,1.258171846,20,0.8124463364
P10B_T11,H0039,cp,S429,W,A7,P10,0.1339724925,20,-0.1197595303,20,-0.2537320228
P10B_T11,H0040,ego,S429,W,A7,P10,0.3658277788,20,0.3164735057,20,-0.04935427305
P10B_T12,H0039,cp,S824,C,B1,P10,0.7359641545,20,2.248298381,20,1.512334226
P10B_T12,H0040,ego,S824,C,B1,P10,0.6796187017,20,2.15297579,20,1.473357088
P10B_T13,H0039,cp,S282,A,B4,P10,0.7341702347,20,0.5804671824,20,-0.1537030523
P10B_T13,H0040,ego,S282,A,B4,P10,0.1494310566,20,0.6812465607,20,0.5318155041
P10B_T14,H0039,cp,S912,W,A6,P10,0.1750771759,20,1.329440677,20,1.154363501
P10B_T14,H0040,ego,S912,W,A6,P10,0.3213570827,20,1.152529827,20,0.831172744
P10B_T15,H0039,cp,S706,A,C1,P10,0.2647851276,20,2.020458601,20,1.755673474
P10B_T15,H0040,ego,S706,A,C1,P10,0.4341496237,20,1.919781974,20,1.48563235
P10B_T16,H0039,cp,S339,C,A7,P10,0.6781401382,20,1.55116917,20,0.8730290316
P10B_T16,H0040,ego,S339,C,A7,P10,0.3938390117,20,1.427625938,20,1.033786927
P10B_T17,H0039,cp,S414,W,A5,P10,0.3288400255,20,1.416768695,20,1.08792867
P10B_T17,H0040,ego,S414,W,A5,P10,0.6314220173,20,1.327964793,20,0.6965427761
P11A_T03,H0041,ego,S613,C,A4,P11,0.2514657429,20,1.171536573,20,0.9200708304
P11A_T03,H0042,cp,S613,C,A4,P11,0.411646033,20,1.299150217,20,0.8875041839
P11A_T04,H0041,ego,S102,A,B3,P11,0.4297848065,20,1.095293329,20,0.6655085225
P11A_T04,H0042,cp,S102,A,B3,P11,0.4260282173,20,1.05626604,20,0.6302378226
P11A_T05,H0041,ego,S481,W,A1,P11,0.316089809,20,0.5310080658,20,0.2149182568
P11A_T05,H0042,cp,S481,W,A1,P11,0.103107246,20,0.2191300492,20,0.1160228033
P11A_T06,H0041,ego,S370,A,B2,P11,0.347695435,20,0.991427133,20,0.6437316981
P11A_T06,H0042,cp,S370,A,B2,P11,0.3801200896,20,1.198193882,20,0.8180737923
P11A_T07,H0041,ego,S502,C,A5,P11,0.2863232772,20,0.3323615301,20,0.0460382529
P11A_T07,H0042,cp,S502,C,A5,P11,0.3701490936,20,0.8652285984,20,0.4950795048
P11A_T08,H0041,ego,S784,W,C4,P11,0.3985567429,20,-0.01486189633,20,-0.4134186393
P11A_T08,H0042,cp,S784,W,C4,P11,0.3159073638,20,0.0005746137856,20,-0.3153327501
P11A_T09,H0041,ego,S473,A,B3,P11,0.2893681352,20,0.9069384134,20,0.6175702782
P11A_T09,H0042,cp,S473,A,B3,P11,0.3629030143,20,1.432658921,20,1.069755907
P11A_T10,H0041,ego,S938,C,A4,P11,0.4891595375,20,0.78157552,20,0.2924159825
P11A_T10,H0042,cp,S938,C,A4,P11,0.2038680712,20,0.9106479517,20,0.7067798805
P11A_T11,H0041,ego,S250,W,C4,P11,0.183577589,20,-0.2802882576,20,-0.4638658465
P11A_T11,H0042,cp,S250,W,C4,P11,0.01066780341,20,0.01030122268,20,-0.0003665807371
P11A_T12,H0041,ego,S128,C,A3,P11,0.05167434059,20,1.306643012,20,1.254968672
P11A_T12,H0042,cp,S128,C,A3,P11,0.3768575211,20,1.027929349,20,0.6510718278
P11A_T13,H0041,ego,S163,A,B2,P11,0.3342371626,20,0.7340635558,20,0.3998263932
P11A_T13,H0042,cp,S163,A,B2,P11,0.07734883949,20,0.9987006448,20,0.9213518053
P11A_T14,H0041,ego,S766,W,A1,P11,0.2869566077,20,0.4876736468,20,0.2007170391
P11A_T14,H0042,cp,S766,W,A1,P11,0.1831196015,20,0.5913683491,20,0.4082487476
P11A_T15,H0041,ego,S888,C,A5,P11,0.5099620073,20,1.074271629,20,0.5643096221
P11A_T15,H0042,cp,S888,C,A5,P11,0.6862883213,20,1.246912462,20,0.5606241406
P11A_T16,H0041,ego,S857,C,A3,P11,0.4105656629,20,0.5683014865,20,0.1577358236
P11A_T16,H0042,cp,S857,C,A3,P11,0.2288688775,20,0.9333637381,20,0.7044948606
P11A_T17,H0041,ego,S692,W,A2,P11,0.07503449114,20,1.216259447,20,1.141224956
P11A_T17,H0042,cp,S692,W,A2,P11,0.3206118166,20,0.702087951,20,0.3814761344
P11B_T03,H0041,cp,S229,A,A2,P11,0.4888185134,20,0.9476177162,20,0.4587992028
P11B_T03,H0042,ego,S229,A,A2,P11,0.4993443647,20,1.658692604,20,1.159348239
P11B_T04,H0041,cp,S222,C,A6,P11,0.6184198491,20,0.9759592544,20,0.3575394053
P11B_T04,H0042,ego,S222,C,A6,P11,0.2349907758,20,0.9045627115,20,0.6695719357
P11B_T05,H0041,cp,S226,W,B3,P11,0.006062367815,20,0.444570637,20,0.4385082691
P11B_T05,H0042,ego,S226,W,B3,P11,0.511747013,20,0.259478369,20,-0.2522686439
P11B_T06,H0041,cp,S367,A,A1,P11,0.526306805,20,2.357801069,20,1.831494264
P11B_T06,H0042,ego,S367,A,A1,P11,0.5093031414,20,2.290298995,20,1.780995853
P11B_T07,H0041,cp,S206,C,A7,P11,0.182676311,20,1.116095799,20,0.9334194878
P11B_T07,H0042,ego,S206,C,A7,P11,0.03053647936,20,1.043680101,20,1.013143622
P11B_T08,H0041,cp,S984,W,C1,P11,0.570006607,20,1.424868758,20,0.8548621515
P11B_T08,H0042,ego,S984,W,C1,P11,0.3260983083,20,1.543464059,20,1.21736575
P11B_T09,H0041,cp,S966,A,A2,P11,0.5654271405,20,1.049766612,20,0.4843394717
P11B_T09,H0042,ego,S966,A,A2,P11,0.6341605404,20,1.322061513,20,0.6879009725
P11B_T10,H0041,cp,S190,C,B1,P11,0.5940975234,20,0.948458097,20,0.3543605736
P11B_T10,H0042,ego,S190,C,B1,P11,0.4878703876,20,0.8311732479,20,0.3433028603
P11B_T11,H0041,cp,S874,W,B4,P11,0.001933540372,20,0.7133341626,20,0.7114006222
P11B_T11,H0042,ego,S874,W,B4,P11,0.09989355482,20,0.6277087195,20,0.5278151646
P11B_T12,H0041,cp,S551,C,A6,P11,0.4842512264,20,0.4119175798,20,-0.07233364655
P11B_T12,H0042,ego,S551,C,A6,P11,0.4593504063,20,0.2868375114,20,-0.1725128949
P11B_T13,H0041,cp,S609,A,A1,P11,0.4846166093,20,2.519312517,20,2.034695907
P11B_T13,H0042,ego,S609,A,A1,P11,0.3200497262,20,2.22454663,20,1.904496903
P11B_T14,H0041,cp,S240,W,B3,P11,0.124482985,20,0.1657956183,20,0.04131263329
P11B_T14,H0042,ego,S240,W,B3,P11,0.379655754,20,0.0162153919,20,-0.3634403621
P11B_T15,H0041,cp,S136,C,B1,P11,0.647711383,20,1.646644035,20,0.9989326525
P11B_T15,H0042,ego,S136,C,B1,P11,0.3523699278,20,1.707973274,20,1.355603346
P11B_T16,H0041,cp,S699,C,A7,P11,0.47795446,20,1.263332952,20,0.7853784921
P11B_T16,H0042,ego,S699,C,A7,P11,0.4677573245,20,1.275786805,20,0.8080294801
P11B_T17,H0041,cp,S578,W,B4,P11,0.178023768,20,-0.07510136693,20,-0.2531251349
P11B_T17,H0042,ego,S578,W,B4,P11,0.2038314132,20,-0.01512726112,20,-0.2189586743
P12A_T03,H0043,ego,S282,A,B4,P12,0.4591849458,20,0.5252879018,20,0.066102956
P12A_T03,H0044,cp,S282,A,B4,P12,0.4663420279,20,0.5196968001,20,0.05335477226
P12A_T04,H0043,ego,S706,A,C1,P12,0.4316984696,20,1.713870128,20,1.282171658
P12A_T04,H0044,cp,S706,A,C1,P12,0.4202465713,20,2.012779909,20,1.592533338
P12A_T05,H0043,ego,S823,W,A6,P12,0.4760759438,20,1.350737429,20,0.8746614852
P12A_T05,H0044,cp,S823,W,A6,P12,0.2944543703,20,1.238476863,20,0.9440224927
P12A_T06,H0043,ego,S311,C,A7,P12,0.2666845856,20,0.9337839767,20,0.6670993912
P12A_T06,H0044,cp,S311,C,A7,P12,0.2702806095,20,1.129371505,20,0.8590908952
P12A_T07,H0043,ego,S172,A,B4,P12,0.3788161048,20,0.8346117252,20,0.4557956204
P12A_T07,H0044,cp,S172,A,B4,P12,0.2915793938,20,0.9200732153,20,0.6284938215
P12A_T08,H0043,ego,S912,W,A6,P12,0.3083894335,20,0.8059017801,20,0.4975123466
P12A_T08,H0044,cp,S912,W,A6,P12,0.381685949,20,1.288393642,20,0.9067076935
P12A_T09,H0043,ego,S339,C,A7,P12,0.5399932854,20,1.137461854,20,0.5974685685
P12A_T09,H0044,cp,S339,C,A7,P12,0.5193613862,20,1.623615903,20,1.104254516
P12A_T10,H0043,ego,S852,C,A6,P12,0.2116522414,20,1.284230609,20,1.072578368
P12A_T10,H0044,cp,S852,C,A6,P12,0.3572606278,20,0.9727092434,20,0.6154486157
P12A_T11,H0043,ego,S414,W,A5,P12,0.2929475929,20,1.576960393,20,1.2840128
P12A_T11,H0044,cp,S414,W,A5,P12,0.3687126175,20,1.253917883,20,0.8852052651
P12A_T12,H0043,ego,S824,C,B1,P12,0.303186721,20,2.35886393,20,2.055677209
P12A_T12,H0044,cp,S824,C,B1,P12,0.5123296729,20,2.169118736,20,1.656789063
P12A_T13,H0043,ego,S939,A,C1,P12,0.2474416765,20,1.766716857,20,1.519275181
P12A_T13,H0044,cp,S939,A,C1,P12,0.6833069213,20,2.387533097,20,1.704226175
P12A_T14,H0043,ego,S429,W,A7,P12,0.2742035741,20,0.2224258948,20,-0.05177767928
P12A_T14,H0044,cp,S429,W,A7,P12,0.1069100698,20,0.08892948754,20,-0.01798058221
P12A_T16,H0043,ego,S673,C,A6,P12,0.1278980738,20,1.448757482,20,1.320859408
P12A_T16,H0044,cp,S673,C,A6,P12,0.2420219863,20,1.41654572,20,1.174523734
P12A_T17,H0043,ego,S123,W,A5,P12,0.1681300077,20,0.4649696969,20,0.2968396892
P12A_T17,H0044,cp,S123,W,A5,P12,0.1813839402,20,0.260613501,20,0.07922956078
P12B_T03,H0043,cp,S730,C,B4,P12,0.3521729907,20,-0.1190050786,20,-0.4711780693
P12B_T03,H0044,ego,S730,C,B4,P12,0.4432703415,20,0.3536070118,20,-0.08966332967
P12B_T04,H0043,cp,S310,C,B2,P12,0.8227452647,20,1.444326861,20,0.6215815965
P12B_T04,H0044,ego,S310,C,B2,P12,0.6274485236,20,1.128832447,20,0.5013839229
P12B_T05,H0043,cp,S999,W,A2,P12,0.466585151,20,0.977009252,20,0.510424101
P12B_T05,H0044,ego,S999,W,A2,P12,0.238488161,20,0.7482095158,20,0.5097213548
P12B_T06,H0043,cp,S953,A,A4,P12,0.4331119919,20,1.39241852,20,0.9593065282
P12B_T06,H0044,ego,S953,A,A4,P12,0.4233970664,20,1.326403228,20,0.9030061612
P12B_T07,H0043,cp,S324,C,B4,P12,0.4769549408,20,1.493134956,20,1.016180015
P12B_T07,H0044,ego,S324,C,B4,P12,0.5498481162,20,1.690950248,20,1.141102132
P12B_T08,H0043,cp,S554,W,A1,P12,0.488773888,20,1.760872715,20,1.272098827
P12B_T08,H0044,ego,S554,W,A1,P12,0.6331625394,20,1.477626992,20,0.8444644522
P12B_T09,H0043,cp,S903,A,A4,P12,0.5706393998,20,1.198278949,20,0.6276395493
P12B_T09,H0044,ego,S903,A,A4,P12,0.4145325555,20,1.124723626,20,0.7101910705
P12B_T10,H0043,cp,S681,A,A3,P12,0.4708375963,20,1.673756977,20,1.202919381
P12B_T10,H0044,ego,S681,A,A3,P12,0.3376988085,20,1.640170976,20,1.302472167
P12B_T11,H0043,cp,S643,W,C4,P12,0.3220138882,20,0.3745755378,20,0.05256164965
P12B_T11,H0044,ego,S643,W,C4,P12,0.3427419964,20,0.2054978056,20,-0.1372441908
P12B_T12,H0043,cp,S845,C,B2,P12,0.1889289791,20,1.325531594,20,1.136602615
P12B_T12,H0044,ego,S845,C,B2,P12,0.7686577862,20,0.9104779812,20,0.141820195
P12B_T13,H0043,cp,S520,C,B3,P12,0.1783572575,20,-0.3063502398,20,-0.4847074973
P12B_T13,H0044,ego,S520,C,B3,P12,0.261475994,20,-0.1260229223,20,-0.3874989162
P12B_T14,H0043,cp,S326,W,C4,P12,-0.05791478165,20,1.16766847,20,1.225583251
P12B_T14,H0044,ego,S326,W,C4,P12,0.4127955905,20,1.036090496,20,0.6232949057
P12B_T15,H0043,cp,S836,A,A3,P12,0.7190354877,20,1.486091101,20,0.767055613
P12B_T15,H0044,ego,S836,A,A3,P12,0.3739115333,20,1.255319434,20,0.8814079003
P12B_T16,H0043,cp,S398,C,B3,P12,0.1776445571,20,0.7670477335,20,0.5894031764
P12B_T16,H0044,ego,S398,C,B3,P12,0.2922741797,20,0.8638794038,20,0.571605224
P12B_T17,H0043,cp,S796,W,A1,P12,0.2255736546,20,1.434360935,20,1.20878728
P12B_T17,H0044,ego,S796,W,A1,P12,0.4497989339,20,1.362232622,20,0.9124336884
P13A_T03,H0045,ego,S609,A,A1,P13,0.787609881,20,1.742778983,20,0.9551691024
P13A_T03,H0046,cp,S609,A,A1,P13,0.8356186585,20,2.617208265,20,1.781589606
P13A_T04,H0045,ego,S966,A,A2,P13,0.504479081,20,0.6038373236,20,0.09935824264
P13A_T04,H0046,cp,S966,A,A2,P13,0.28568586,20,1.349481277,20,1.063795417
P13A_T05,H0045,ego,S984,W,C1,P13,-0.01385720841,20,1.519107235,20,1.532964443
P13A_T05,H0046,cp,S984,W,C1,P13,0.3806539346,20,1.513601791,20,1.132947856
P13A_T06,H0045,ego,S699,C,A7,P13,0.1582232783,20,0.9941819763,20,0.835958698
P13A_T06,H0046,cp,S699,C,A7,P13,0.3053941855,20,0.8567731377,20,0.5513789522
P13A_T07,H0045,ego,S222,C,A6,P13,0.3671337877,20,0.8006903851,20,0.4335565974
P13A_T07,H0046,cp,S222,C,A6,P13,0.5789921171,20,0.6053336268,20,0.02634150975
P13A_T08,H0045,ego,S874,W,B4,P13,0.2956538262,20,0.5129801907,20,0.2173263645
P13A_T08,H0046,cp,S874,W,B4,P13,0.3103302307,20,0.7307067835,20,0.4203765528
P13A_T09,H0045,ego,S190,C,B1,P13,0.3996280009,20,0.6158216961,20,0.2161936952
P13A_T09,H0046,cp,S190,C,B1,P13,0.4597740773,20,0.8548608684,20,0.3950867911
P13A_T10,H0045,ego,S229,A,A2,P13,0.06584374034,20,1.358073319,20,1.292229579
P13A_T10,H0046,cp,S229,A,A2,P13,0.4823508068,20,1.513553984,20,1.031203177
P13A_T11,H0045,ego,S240,W,B3,P13,0.003924482479,20,-0.005684938145,20,-0.009609420623
P13A_T11,H0046,cp,S240,W,B3,P13,0.5071864045,20,0.1791844111,20,-0.3280019934
P13A_T12,H0045,ego,S206,C,A7,P13,0.2412126219,20,1.14979613,20,0.9085835081
P13A_T12,H0046,cp,S206,C,A7,P13,0.5383324909,20,1.250796229,20,0.7124637382
P13A_T13,H0045,ego,S367,A,A1,P13,0.4890967004,20,2.067380097,20,1.578283396
P13A_T13,H0046,cp,S367,A,A1,P13,0.6603711279,20,2.582034461,20,1.921663333
P13A_T14,H0045,ego,S578,W,B4,P13,0.1709749429,20,0.2181451407,20,0.04717019781
P13A_T14,H0046,cp,S578,W,B4,P13,0.02960909597,20,-0.2398057465,20,-0.2694148424
P13A_T15,H0045,ego,S136,C,B1,P13,0.2889917817,20,1.389714985,20,1.100723204
P13A_T15,H0046,cp,S136,C,B1,P13,0.5440095404,20,1.558779153,20,1.014769613
P13A_T16,H0045,ego,S551,C,A6,P13,0.005020614109,20,0.323617362,20,0.3185967479
P13A_T16,H0046,cp,S551,C,A6,P13,0.3231782901,20,0.4696939743,20,0.1465156842
P13A_T17,H0045,ego,S226,W,B3,P13,0.1912290196,20,0.3499610588,20,0.1587320393
P13A_T17,H0046,cp,S226,W,B3,P13,0.4644591371,20,0.5309822057,20,0.06652306862
P13B_T03,H0045,cp,S564,A,A5,P13,0.08470938361,20,2.049781095,20,1.965071711
P13B_T03,H0046,ego,S564,A,A5,P13,0.4100311718,20,1.790725469,20,1.380694297
P13B_T04,H0045,cp,S413,C,C2,P13,0.5041624207,20,0.6950841922,20,0.1909217715
P13B_T04,H0046,ego,S413,C,C2,P13,0.1989644467,20,0.6675779929,20,0.4686135461
P13B_T05,H0045,cp,S230,W,A5,P13,0.5651073393,20,0.8106408245,20,0.2455334851
P13B_T05,H0046,ego,S230,W,A5,P13,0.5418462857,20,0.4585311022,20,-0.0833151835
P13B_T06,H0045,cp,S768,C,C3,P13,0.4449834919,20,1.940813431,20,1.495829939
P13B_T06,H0046,ego,S768,C,C3,P13,0.4872988037,20,1.856854132,20,1.369555328
P13B_T07,H0045,cp,S221,C,C1,P13,0.4149738437,20,1.364418703,20,0.9494448595
P13B_T07,H0046,ego,S221,C,C1,P13,0.2405682559,20,1.343923744,20,1.103355489
P13B_T08,H0045,cp,S348,W,A6,P13,0.3250910501,20,0.1785017134,20,-0.1465893367
P13B_T08,H0046,ego,S348,W,A6,P13,0.3467111543,20,0.04831348016,20,-0.2983976742
P13B_T09,H0045,cp,S389,C,C3,P13,0.5062207123,20,1.045968106,20,0.5397473939
P13B_T09,H0046,ego,S389,C,C3,P13,0.3649972296,20,1.185073923,20,0.8200766936
P13B_T10,H0045,cp,S511,A,A6,P13,0.6179652424,20,1.228620173,20,0.6106549311
P13B_T10,H0046,ego,S511,A,A6,P13,0.6236077504,20,0.9428611117,20,0.3192533613
P13B_T11,H0045,cp,S378,W,A7,P13,0.01041601758,20,0.3449066741,20,0.3344906565
P13B_T11,H0046,ego,S378,W,A7,P13,0.3196764469,20,0.2545875803,20,-0.06508886664
P13B_T12,H0045,cp,S338,C,C2,P13,0.3730163608,20,1.750598056,20,1.377581695
P13B_T12,H0046,ego,S338,C,C2,P13,0.3543721832,20,1.350317895,20,0.9959457117
P13B_T13,H0045,cp,S265,C,C1,P13,0.6335668493,20,0.8315647594,20,0.1979979101
P13B_T13,H0046,ego,S265,C,C1,P13,0.03901507064,20,0.980879416,20,0.9418643453
P13B_T14,H0045,cp,S486,W,A6,P13,0.01761394861,20,0.4674541903,20,0.4498402417
P13B_T14,H0046,ego,S486,W,A6,P13,0.1802361592,20,0.367925392,20,0.1876892328
P13B_T15,H0045,cp,S828,A,A5,P13,0.5037483265,20,1.866459169,20,1.362710842
P13B_T15,H0046,ego,S828,A,A5,P13,0.4792672726,20,1.710290641,20,1.231023368
P13B_T16,H0045,cp,S489,A,A6,P13,0.4021369244,20,1.464361549,20,1.062224625
P13B_T16,H0046,ego,S489,A,A6,P13,0.4637181327,20,0.9564023688,20,0.4926842361
P13B_T17,H0045,cp,S291,W,A5,P13,0.2682870732,20,1.074029076,20,0.8057420028
P13B_T17,H0046,ego,S291,W,A5,P13,0.541117233,20,0.9456578056,20,0.4045405725
P14A_T03,H0047,ego,S730,C,B4,P14,0.5355770248,20,-0.092781945,20,-0.6283589698
P14A_T03,H0048,cp,S730,C,B4,P14,0.2128734639,20,0.2928769286,20,0.08000346468
P14A_T04,H0047,ego,S953,A,A4,P14,0.1488880413,20,1.179155762,20,1.030267721
P14A_T04,H0048,cp,S953,A,A4,P14,0.5592095481,20,1.743941446,20,1.184731898
P14A_T05,H0047,ego,S554,W,A1,P14,0.5948648818,20,1.658414456,20,1.063549574
P14A_T05,H0048,cp,S554,W,A1,P14,0.7761422542,20,1.625515827,20,0.8493735726
P14A_T06,H0047,ego,S398,C,B3,P14,0.2061352591,20,0.7969731901,20,0.590837931
P14A_T06,H0048,cp,S398,C,B3,P14,0.5207995908,20,0.6901132199,20,0.1693136291
P14A_T07,H0047,ego,S903,A,A4,P14,0.14368927,20,1.09099529,20,0.9473060195
P14A_T07,H0048,cp,S903,A,A4,P14,0.2120562308,20,1.637530374,20,1.425474143
P14A_T08,H0047,ego,S326,W,C4,P14,0.2671965288,20,0.9509078371,20,0.6837113083
P14A_T08,H0048,cp,S326,W,C4,P14,0.3180891807,20,1.166316187,20,0.8482270067
P14A_T09,H0047,ego,S681,A,A3,P14,0.4463719394,20,1.343427218,20,0.897055279
P14A_T09,H0048,cp,S681,A,A3,P14,0.3149422233,20,1.323359122,20,1.008416899
P14A_T10,H0047,ego,S324,C,B4,P14,0.5866901783,20,1.48530023,20,0.8986100517
P14A_T10,H0048,cp,S324,C,B4,P14,0.3858219509,20,1.674110705,20,1.288288754
P14A_T11,H0047,ego,S796,W,A1,P14,0.5708387845,20,1.697040841,20,1.126202057
P14A_T11,H0048,cp,S796,W,A1,P14,0.4324652271,20,1.407436555,20,0.9749713277
P14A_T12,H0047,ego,S845,C,B2,P14,0.2825134695,20,1.001437951,20,0.7189244814
P14A_T12,H0048,cp,S845,C,B2,P14,0.3448871091,20,1.080640881,20,0.7357537718
P14A_T13,H0047,ego,S836,A,A3,P14,0.4359501034,20,1.251513427,20,0.8155633239
P14A_T13,H0048,cp,S836,A,A3,P14,0.5253004718,20,1.589423396,20,1.064122925
P14A_T14,H0047,ego,S999,W,A2,P14,-0.02740861034,20,1.104441644,20,1.131850255
P14A_T14,H0048,cp,S999,W,A2,P14,0.09620428577,20,1.025117818,20,0.928913532
P14A_T15,H0047,ego,S310,C,B2,P14,0.261657651,20,0.8194688081,20,0.5578111571
P14A_T15,H0048,cp,S310,C,B2,P14,0.5719803405,20,1.050354465,20,0.4783741243
P14A_T16,H0047,ego,S520,C,B3,P14,-0.09883098266,20,-0.1628924778,20,-0.06406149517
P14A_T16,H0048,cp,S520,C,B3,P14,-0.05964329285,20,-0.3205724156,20,-0.2609291228
P14A_T17,H0047,ego,S643,W,C4,P14,0.4070774879,20,0.7128939961,20,0.3058165081
P14A_T17,H0048,cp,S643,W,C4,P14,0.6099023975,20,0.3150641984,20,-0.2948381991
P14B_T03,H0047,cp,S803,C,A2,P14,0.1972560493,20,0.9268574465,20,0.7296013972
P14B_T03,H0048,ego,S803,C,A2,P14,0.2840703268,20,0.8595732191,20,0.5755028923
P14B_T04,H0047,cp,S506,A,A7,P14,0.3902543611,20,0.979622546,20,0.5893681849
P14B_T04,H0048,ego,S506,A,A7,P14,0.1957847532,20,0.7929382248,20,0.5971534716
P14B_T05,H0047,cp,S281,W,B3,P14,0.1587268375,20,0.9259464468,20,0.7672196093
P14B_T05,H0048,ego,S281,W,B3,P14,0.4019714534,20,0.5829459016,20,0.1809744482
P14B_T06,H0047,cp,S848,C,A1,P14,0.1572449448,20,0.7582982185,20,0.6010532737
P14B_T06,H0048,ego,S848,C,A1,P14,0.3747100197,20,0.349936878,20,-0.02477314175
P14B_T07,H0047,cp,S316,A,B1,P14,0.3557699878,20,2.31932648,20,1.963556492
P14B_T07,H0048,ego,S316,A,B1,P14,0.4299159476,20,1.9738645,20,1.543948552
P14B_T08,H0047,cp,S975,W,C1,P14,0.5039349704,20,1.060446435,20,0.5565114643
P14B_T08,H0048,ego,S975,W,C1,P14,0.1149640554,20,1.431514439,20,1.316550383
P14B_T09,H0047,cp,S725,C,A1,P14,0.3180910424,20,-0.01290549596,20,-0.3309965384
P14B_T09,H0048,ego,S725,C,A1,P14,-0.1487582971,20,-0.1251561163,20,0.02360218084
P14B_T10,H0047,cp,S751,C,A2,P14,0.4232568417,20,1.835075508,20,1.411818666
P14B_T10,H0048,ego,S751,C,A2,P14,0.6565578713,20,1.854243525,20,1.197685653
P14B_T11,H0047,cp,S830,W,B3,P14,0.122165385,20,1.315052616,20,1.192887231
P14B_T11,H0048,ego,S830,W,B3,P14,0.4334654229,20,1.098851763,20,0.6653863396
P14B_T12,H0047,cp,S494,C,C4,P14,0.4958817335,20,0.7510466613,20,0.2551649278
P14B_T12,H0048,ego,S494,C,C4,P14,0.2852168927,20,0.8751860312,20,0.5899691385
P14B_T13,H0047,cp,S775,A,A7,P14,0.3463198848,20,1.009685534,20,0.6633656496
P14B_T13,H0048,ego,S775,A,A7,P14,0.2034691841,20,0.6436651038,20,0.4401959196
P14B_T14,H0047,cp,S756,W,B4,P14,0.3012314756,20,0.7409649318,20,0.4397334562
P14B_T14,H0048,ego,S756,W,B4,P14,0.2755808602,20,0.6335533684,20,0.3579725082
P14B_T15,H0047,cp,S454,A,B1,P14,0.5597488821,20,2.509725406,20,1.949976524
P14B_T15,H0048,ego,S454,A,B1,P14,0.7149961392,20,2.089021187,20,1.374025048
P14B_T16,H0047,cp,S447,C,C4,P14,-0.0729221527,20,0.7157849016,20,0.7887070543
P14B_T16,H0048,ego,S447,C,C4,P14,0.1687550722,20,0.6625224534,20,0.4937673813
P14B_T17,H0047,cp,S844,W,B4,P14,0.2383117667,20,0.3689126761,20,0.1306009094
P14B_T17,H0048,ego,S844,W,B4,P14,0.3882370577,20,0.3725266655,20,-0.01571039221
P15A_T03,H0049,ego,S768,C,C3,P15,0.4896862104,20,1.851866827,20,1.362180616
P15A_T03,H0050,cp,S768,C,C3,P15,0.5247070563,20,1.97893973,20,1.454232673
P15A_T04,H0049,ego,S828,A,A5,P15,0.5837857222,20,1.660085303,20,1.076299581
P15A_T04,H0050,cp,S828,A,A5,P15,0.5486933622,20,1.878565321,20,1.329871959
P15A_T05,H0049,ego,S348,W,A6,P15,0.3808600196,20,0.2980782332,20,-0.08278178635
P15A_T05,H0050,cp,S348,W,A6,P15,0.2175473798,20,0.1392452805,20,-0.07830209928
P15A_T06,H0049,ego,S389,C,C3,P15,0.3641375533,20,1.240498914,20,0.8763613608
P15A_T06,H0050,cp,S389,C,C3,P15,0.3869606338,20,1.34359095,20,0.9566303166
